ATF	1.0
29	43    
"Type=GenePix Export 3"
"DateTime=2025/02/11 15:33:25"
"Settings=E:\Conboy\2025-02-10\settings\S13-16.4.S14.480.33.Settings.gps"
"GalFile=C:\Documents and Settings\Misha\Desktop\Etsuko_Mice_Array.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=E:\Conboy\2025-02-10\image\s13-16.4.s14.Gain480Power33.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (#1/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=5240, 21160"
"Creator=GenePix Pro 6.1.0.4"
"Scanner=GenePix 4000B [133411]"
"FocusPosition=0"
"Temperature=28.2495"
"LinesAveraged=1"
"Comment="
"PMTGain=480"
"ScanPower=33"
"LaserPower=3.25901"
"Filters=<Empty>"
"ScanRegion=524,2116,1632,3024"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"Ratio of Medians (#1/532)"	"Ratio of Means (#1/532)"	"Median of Ratios (#1/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Index"	"Mean of Ratios (#1/532)"	"Ratios SD (#1/532)"	"Rgn Ratio (#1/532)"	"Rgn R2 (#1/532)"	"F532 CV"	"B532 CV"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (#1/532)"	"F532 Total Intensity"	"SNR 532"	"Sum of Means (#1/532)"	"Log Ratio (#1/532)"	"Accession"	"Symbol"
1	9	11	"IL-2 R alpha"	"IL-2 R alpha"	8600	25350	80	597	621	331	144	156	144	88	88	82	0	0.000	0.000	0.000	453	477	289	0.000	0.000	0.000	0.000	53	56	52	340	100	0	0	0	453	32280	5.284	477	Error	"Not Defined"	"IL-2 R alpha"
1	10	11	"IL-2 R alpha"	"IL-2 R alpha"	9030	25320	140	197	221	112	157	247	157	1030	0	0	0	0.000	0.000	0.000	40	64	290	0.000	0.000	0.000	0.000	50	417	156	1140	100	0	0	0	40	34422	-0.025	64	Error	"Not Defined"	"IL-2 R alpha"
1	11	11	"IL-2 R beta"	"IL-2 R beta"	9440	25320	140	287	299	101	151	167	151	228	12	1	0	0.000	0.000	0.000	136	148	291	0.000	0.000	0.000	0.000	33	136	156	1140	100	0	0	0	136	46677	0.579	148	Error	"Not Defined"	"IL-2 R beta"
1	12	11	"IL-2 R beta"	"IL-2 R beta"	9840	25310	150	313	330	95	131	135	131	45	97	91	0	0.000	0.000	0.000	182	199	292	0.000	0.000	0.000	0.000	28	33	156	1272	100	0	0	0	182	51543	4.333	199	Error	"Not Defined"	"IL-2 R beta"
1	13	11	"IL-3"	"IL-3"	10190	25310	140	667	667	276	134	572	134	4727	0	0	0	0.000	0.000	0.000	533	533	293	0.000	0.000	0.000	0.000	41	826	156	1140	100	0	0	0	533	104033	0.020	533	Error	"Not Defined"	"IL-3"
1	14	11	"IL-3"	"IL-3"	10600	25320	140	785	833	293	128	133	128	46	99	98	0	0.000	0.000	0.000	657	705	294	0.000	0.000	0.000	0.000	35	34	156	1140	100	0	0	0	657	129900	15.217	705	Error	"Not Defined"	"IL-3"
1	15	11	"IL-3 R alpha"	"IL-3 R alpha"	11030	25320	140	460	448	107	132	141	132	68	96	93	0	0.000	0.000	0.000	328	316	295	0.000	0.000	0.000	0.000	23	48	156	1140	100	0	0	0	328	69905	4.515	316	Error	"Not Defined"	"IL-3 R alpha"
1	16	11	"IL-3 R alpha"	"IL-3 R alpha"	11430	25320	140	438	435	93	121	126	121	57	99	96	0	0.000	0.000	0.000	317	314	296	0.000	0.000	0.000	0.000	21	45	156	1140	100	0	0	0	317	67793	5.421	314	Error	"Not Defined"	"IL-3 R alpha"
1	17	11	"IL-3 R beta"	"IL-3 R beta"	11770	25320	150	187	190	53	110	114	110	44	69	42	0	0.000	0.000	0.000	77	80	297	0.000	0.000	0.000	0.000	27	38	156	1272	100	0	0	0	77	29591	1.727	80	Error	"Not Defined"	"IL-3 R beta"
1	18	11	"IL-3 R beta"	"IL-3 R beta"	12180	25320	160	195	194	65	106	109	106	39	75	57	0	0.000	0.000	0.000	89	88	298	0.000	0.000	0.000	0.000	33	35	208	1512	100	0	0	0	89	40364	2.179	88	Error	"Not Defined"	"IL-3 R beta"
1	19	11	"IL-4"	"IL-4"	12600	25320	150	455	458	176	103	106	103	36	98	97	0	0.000	0.000	0.000	352	355	299	0.000	0.000	0.000	0.000	38	33	156	1272	100	0	0	0	352	71413	9.778	355	Error	"Not Defined"	"IL-4"
1	20	11	"IL-4"	"IL-4"	13010	25310	140	478	485	160	103	107	103	48	97	97	0	0.000	0.000	0.000	375	382	300	0.000	0.000	0.000	0.000	32	44	156	1140	100	0	0	0	375	75702	7.875	382	Error	"Not Defined"	"IL-4"
1	21	11	"IL-4 R"	"IL-4 R"	13460	25310	140	203	213	75	115	119	115	49	74	41	0	0.000	0.000	0.000	88	98	301	0.000	0.000	0.000	0.000	35	41	156	1140	100	0	0	0	88	33180	1.918	98	Error	"Not Defined"	"IL-4 R"
1	22	11	"IL-4 R"	"IL-4 R"	13850	25320	140	247	273	108	112	118	112	78	78	43	0	0.000	0.000	0.000	135	161	302	0.000	0.000	0.000	0.000	39	66	156	1140	100	0	0	0	135	42649	1.987	161	Error	"Not Defined"	"IL-4 R"
1	23	11	"IL-5"	"IL-5"	14180	25310	150	489	557	277	107	113	107	43	100	100	0	0.000	0.000	0.000	382	450	303	0.000	0.000	0.000	0.000	49	38	156	1272	100	0	0	0	382	86896	10.326	450	Error	"Not Defined"	"IL-5"
1	24	11	"IL-5"	"IL-5"	14590	25320	160	784	972	651	108	111	108	37	96	93	0	0.000	0.000	0.000	676	864	304	0.000	0.000	0.000	0.000	66	33	208	1512	100	0	0	0	676	202263	23.270	864	Error	"Not Defined"	"IL-5"
1	25	11	"IL-5 R alpha"	"IL-5 R alpha"	14990	25320	140	138	143	44	112	117	112	43	33	7	0	0.000	0.000	0.000	26	31	305	0.000	0.000	0.000	0.000	30	36	156	1140	100	0	0	0	26	22365	0.605	31	Error	"Not Defined"	"IL-5 R alpha"
1	26	11	"IL-5 R alpha"	"IL-5 R alpha"	15400	25310	130	161	169	66	128	139	128	71	26	5	0	0.000	0.000	0.000	33	41	306	0.000	0.000	0.000	0.000	39	51	120	940	100	0	0	0	33	20224	0.423	41	Error	"Not Defined"	"IL-5 R alpha"
1	27	11	"IL-6"	"IL-6"	15830	25310	150	436	453	128	124	197	124	1010	0	0	0	0.000	0.000	0.000	312	329	307	0.000	0.000	0.000	0.000	28	512	156	1272	100	0	0	0	312	70616	0.253	329	Error	"Not Defined"	"IL-6"
1	28	11	"IL-6"	"IL-6"	16230	25310	160	290	315	138	127	129	127	39	91	84	0	0.000	0.000	0.000	163	188	308	0.000	0.000	0.000	0.000	43	30	208	1028	100	0	0	0	163	65591	4.769	188	Error	"Not Defined"	"IL-6"
1	1	12	"Positive 1"	"Positive 1"	5400	25720	140	5595	9551	11557	144	184	144	459	92	90	0	0.000	0.000	0.000	5451	9407	309	0.000	0.000	0.000	0.000	121	249	156	1044	100	0	0	0	5451	1490001	20.407	9407	Error	"Not Defined"	"Positive 1"
1	2	12	"Positive 1"	"Positive 1"	5800	25720	140	7261	12543	15100	157	192	157	418	98	95	0	0.000	0.000	0.000	7104	12386	310	0.000	0.000	0.000	0.000	120	217	156	1140	100	0	0	0	7104	1956686	29.548	12386	Error	"Not Defined"	"Positive 1"
1	3	12	"Positive 2"	"Positive 2"	6220	25730	150	941	2349	6417	142	146	142	53	100	100	0	0.000	0.000	0.000	799	2207	311	0.000	0.000	0.000	0.000	273	36	156	1272	100	0	0	0	799	366489	41.566	2207	Error	"Not Defined"	"Positive 2"
1	4	12	"Positive 2"	"Positive 2"	6620	25730	140	878	1696	2290	141	265	141	1799	16	12	0	0.000	0.000	0.000	737	1555	312	0.000	0.000	0.000	0.000	135	678	156	1140	100	0	0	0	737	264587	0.795	1555	Error	"Not Defined"	"Positive 2"
1	5	12	"Positive 3"	"Positive 3"	6970	25730	140	855	1581	1870	135	161	135	398	77	46	0	0.000	0.000	0.000	720	1446	313	0.000	0.000	0.000	0.000	118	247	156	1140	100	0	0	0	720	246656	3.568	1446	Error	"Not Defined"	"Positive 3"
1	6	12	"Positive 3"	"Positive 3"	7380	25730	140	875	1662	2132	133	139	133	64	99	99	0	0.000	0.000	0.000	742	1529	314	0.000	0.000	0.000	0.000	128	46	156	1140	100	0	0	0	742	259194	23.797	1529	Error	"Not Defined"	"Positive 3"
1	7	12	"neg"	"neg"	7810	25710	120	113	128	60	149	161	149	67	8	0	0	0.000	0.000	0.000	-36	-21	315	0.000	0.000	0.000	0.000	46	41	120	820	100	-50	0	0	-36	15376	-0.493	-21	Error	"Not Defined"	"neg"
1	8	12	"neg"	"neg"	8210	25710	120	117	121	39	154	171	154	165	0	0	0	0.000	0.000	0.000	-37	-33	316	0.000	0.000	0.000	0.000	32	96	120	820	100	-50	0	0	-37	14502	-0.303	-33	Error	"Not Defined"	"neg"
1	9	12	"IL-6 R"	"IL-6 R"	8650	25720	130	255	265	77	156	164	156	58	73	37	0	0.000	0.000	0.000	99	109	317	0.000	0.000	0.000	0.000	29	35	120	940	100	0	0	0	99	31847	1.741	109	Error	"Not Defined"	"IL-6 R"
1	10	12	"IL-6 R"	"IL-6 R"	9060	25720	130	224	240	82	149	154	149	58	60	31	0	0.000	0.000	0.000	75	91	318	0.000	0.000	0.000	0.000	34	37	120	940	100	0	0	0	75	28760	1.483	91	Error	"Not Defined"	"IL-6 R"
1	11	12	"IL-7"	"IL-7"	9380	25710	150	284	309	111	149	183	149	530	0	0	0	0.000	0.000	0.000	135	160	319	0.000	0.000	0.000	0.000	35	289	156	1272	100	0	0	0	135	48167	0.238	160	Error	"Not Defined"	"IL-7"
1	12	12	"IL-7"	"IL-7"	9780	25710	150	281	287	76	132	140	132	110	69	17	0	0.000	0.000	0.000	149	155	320	0.000	0.000	0.000	0.000	26	78	156	1272	100	0	0	0	149	44760	1.336	155	Error	"Not Defined"	"IL-7"
1	13	12	"IL-7 R alpha"	"IL-7 R alpha"	10230	25720	140	210	216	63	124	129	124	98	40	7	0	0.000	0.000	0.000	86	92	321	0.000	0.000	0.000	0.000	29	75	156	1140	100	0	0	0	86	33761	0.888	92	Error	"Not Defined"	"IL-7 R alpha"
1	14	12	"IL-7 R alpha"	"IL-7 R alpha"	10630	25720	130	217	216	61	124	129	124	42	77	55	0	0.000	0.000	0.000	93	92	322	0.000	0.000	0.000	0.000	28	32	120	940	100	0	0	0	93	25865	2.071	92	Error	"Not Defined"	"IL-7 R alpha"
1	15	12	"IL-9"	"IL-9"	11040	25710	150	292	362	207	130	134	130	42	94	83	0	0.000	0.000	0.000	162	232	323	0.000	0.000	0.000	0.000	57	31	156	1272	100	0	0	0	162	56430	5.429	232	Error	"Not Defined"	"IL-9"
1	16	12	"IL-9"	"IL-9"	11440	25710	150	281	342	176	121	127	121	43	96	85	0	0.000	0.000	0.000	160	221	324	0.000	0.000	0.000	0.000	51	33	156	1272	100	0	0	0	160	53381	5.000	221	Error	"Not Defined"	"IL-9"
1	17	12	"IL-9 R"	"IL-9 R"	11790	25720	140	214	223	74	111	115	111	40	85	63	0	0.000	0.000	0.000	103	112	325	0.000	0.000	0.000	0.000	33	34	156	1140	100	0	0	0	103	34782	2.700	112	Error	"Not Defined"	"IL-9 R"
1	18	12	"IL-9 R"	"IL-9 R"	12200	25710	140	283	296	104	109	114	109	40	94	87	0	0.000	0.000	0.000	174	187	326	0.000	0.000	0.000	0.000	35	35	156	1140	100	0	0	0	174	46170	4.550	187	Error	"Not Defined"	"IL-9 R"
1	19	12	"IL-10"	"IL-10"	12620	25720	140	499	607	363	108	114	108	45	99	98	0	0.000	0.000	0.000	391	499	327	0.000	0.000	0.000	0.000	59	39	156	1140	100	0	0	0	391	94690	10.956	499	Error	"Not Defined"	"IL-10"
1	20	12	"IL-10"	"IL-10"	13030	25720	140	414	459	190	102	106	102	47	97	96	0	0.000	0.000	0.000	312	357	328	0.000	0.000	0.000	0.000	41	44	156	1140	100	0	0	0	312	71644	7.511	357	Error	"Not Defined"	"IL-10"
1	21	12	"IL-10 R alpha"	"IL-10 R alpha"	13370	25720	150	210	221	61	109	117	109	72	74	25	0	0.000	0.000	0.000	101	112	329	0.000	0.000	0.000	0.000	27	61	156	1272	100	0	0	0	101	34402	1.444	112	Error	"Not Defined"	"IL-10 R alpha"
1	22	12	"IL-10 R alpha"	"IL-10 R alpha"	13780	25720	150	212	218	72	106	109	106	39	84	71	0	0.000	0.000	0.000	106	112	330	0.000	0.000	0.000	0.000	33	35	156	1272	100	0	0	0	106	33999	2.795	112	Error	"Not Defined"	"IL-10 R alpha"
1	23	12	"IL-11"	"IL-11"	14200	25720	150	824	850	271	107	111	107	41	99	99	0	0.000	0.000	0.000	717	743	331	0.000	0.000	0.000	0.000	31	36	156	1272	100	0	0	0	717	132630	18.024	743	Error	"Not Defined"	"IL-11"
1	24	12	"IL-11"	"IL-11"	14600	25720	140	1330	1351	479	122	182	122	1686	16	0	0	0.000	0.000	0.000	1208	1229	332	0.000	0.000	0.000	0.000	35	926	156	1140	100	0	0	0	1208	210722	0.693	1229	Error	"Not Defined"	"IL-11"
1	25	12	"IL-12 p40/p70"	"IL-12 p40/p70"	15050	25710	140	472	486	159	120	129	120	81	96	91	0	0.000	0.000	0.000	352	366	333	0.000	0.000	0.000	0.000	32	62	156	1140	100	0	0	0	352	75893	4.407	366	Error	"Not Defined"	"IL-12 p40/p70"
1	26	12	"IL-12 p40/p70"	"IL-12 p40/p70"	15450	25720	140	614	608	210	126	132	126	74	92	91	0	0.000	0.000	0.000	488	482	334	0.000	0.000	0.000	0.000	34	56	156	1140	100	0	0	0	488	94830	6.432	482	Error	"Not Defined"	"IL-12 p40/p70"
1	27	12	"IL-12 p70"	"IL-12 p70"	15780	25710	160	529	532	205	126	132	126	58	93	90	0	0.000	0.000	0.000	403	406	335	0.000	0.000	0.000	0.000	38	43	208	1512	100	0	0	0	403	110712	6.897	406	Error	"Not Defined"	"IL-12 p70"
1	28	12	"IL-12 p70"	"IL-12 p70"	16180	25710	150	614	649	169	118	121	118	40	100	100	0	0.000	0.000	0.000	496	531	336	0.000	0.000	0.000	0.000	26	33	156	1080	100	0	0	0	496	101280	13.200	531	Error	"Not Defined"	"IL-12 p70"
1	1	13	"IL-12 R beta 1"	"IL-12 R beta 1"	5420	26120	110	276	287	68	142	146	142	51	95	71	0	0.000	0.000	0.000	134	145	337	0.000	0.000	0.000	0.000	23	34	80	656	100	0	0	0	134	22948	2.765	145	Error	"Not Defined"	"IL-12 R beta 1"
1	2	13	"IL-12 R beta 1"	"IL-12 R beta 1"	5820	26120	130	240	239	62	148	153	148	53	74	43	0	0.000	0.000	0.000	92	91	338	0.000	0.000	0.000	0.000	25	34	120	940	100	0	0	0	92	28739	1.623	91	Error	"Not Defined"	"IL-12 R beta 1"
1	3	13	"IL-13"	"IL-13"	6230	26110	160	246	280	146	131	140	131	177	35	8	0	0.000	0.000	0.000	115	149	339	0.000	0.000	0.000	0.000	52	126	208	1512	100	0	0	0	115	58298	0.791	149	Error	"Not Defined"	"IL-13"
1	4	13	"IL-13"	"IL-13"	6630	26100	140	272	303	151	123	127	123	43	82	67	0	0.000	0.000	0.000	149	180	340	0.000	0.000	0.000	0.000	49	33	156	1140	100	0	0	0	149	47238	4.093	180	Error	"Not Defined"	"IL-13"
1	5	13	"IL-13 R alpha 2"	"IL-13 R alpha 2"	6990	26120	130	386	398	107	134	138	134	42	100	100	0	0.000	0.000	0.000	252	264	341	0.000	0.000	0.000	0.000	26	30	120	940	100	0	0	0	252	47775	6.190	264	Error	"Not Defined"	"IL-13 R alpha 2"
1	6	13	"IL-13 R alpha 2"	"IL-13 R alpha 2"	7390	26100	150	235	247	91	137	144	137	54	69	46	0	0.000	0.000	0.000	98	110	342	0.000	0.000	0.000	0.000	36	37	156	1272	100	0	0	0	98	38501	1.907	110	Error	"Not Defined"	"IL-13 R alpha 2"
1	7	13	"IL-15"	"IL-15"	7820	26120	140	430	482	176	140	149	140	122	94	68	0	0.000	0.000	0.000	290	342	343	0.000	0.000	0.000	0.000	36	81	156	1140	100	0	0	0	290	75154	2.730	342	Error	"Not Defined"	"IL-15"
1	8	13	"IL-15"	"IL-15"	8220	26120	140	551	600	219	160	165	160	55	100	98	0	0.000	0.000	0.000	391	440	344	0.000	0.000	0.000	0.000	36	33	156	1140	100	0	0	0	391	93671	7.909	440	Error	"Not Defined"	"IL-15"
1	9	13	"IL-15 R alpha"	"IL-15 R alpha"	8570	26120	140	382	499	342	154	163	154	171	65	32	0	0.000	0.000	0.000	228	345	345	0.000	0.000	0.000	0.000	68	104	156	1140	100	0	0	0	228	77801	1.965	345	Error	"Not Defined"	"IL-15 R alpha"
1	10	13	"IL-15 R alpha"	"IL-15 R alpha"	8970	26120	150	384	419	160	147	174	147	291	32	5	0	0.000	0.000	0.000	237	272	346	0.000	0.000	0.000	0.000	38	167	156	1272	100	0	0	0	237	65429	0.842	272	Error	"Not Defined"	"IL-15 R alpha"
1	11	13	"IL-16"	"IL-16"	9390	26120	150	608	605	148	141	147	141	51	98	98	0	0.000	0.000	0.000	467	464	347	0.000	0.000	0.000	0.000	24	34	156	1272	100	0	0	0	467	94438	8.980	464	Error	"Not Defined"	"IL-16"
1	12	13	"IL-16"	"IL-16"	9800	26130	150	574	577	149	131	134	131	45	100	100	0	0.000	0.000	0.000	443	446	348	0.000	0.000	0.000	0.000	25	33	156	1272	100	0	0	0	443	89987	9.844	446	Error	"Not Defined"	"IL-16"
1	13	13	"IL-17"	"IL-17"	10250	26120	160	702	854	553	132	136	132	47	94	91	0	0.000	0.000	0.000	570	722	349	0.000	0.000	0.000	0.000	64	34	208	1512	100	0	0	0	570	177592	15.277	722	Error	"Not Defined"	"IL-17"
1	14	13	"IL-17"	"IL-17"	10650	26120	150	713	852	448	122	125	122	39	100	100	0	0.000	0.000	0.000	591	730	350	0.000	0.000	0.000	0.000	52	31	156	1272	100	0	0	0	591	132886	18.641	730	Error	"Not Defined"	"IL-17"
1	15	13	"IL-17BR"	"IL-17BR"	10970	26110	160	243	290	146	124	128	124	42	88	69	0	0.000	0.000	0.000	119	166	351	0.000	0.000	0.000	0.000	50	32	208	1506	100	0	0	0	119	60297	3.857	166	Error	"Not Defined"	"IL-17BR"
1	16	13	"IL-17BR"	"IL-17BR"	11380	26110	160	250	302	179	124	129	124	46	84	63	0	0.000	0.000	0.000	126	178	352	0.000	0.000	0.000	0.000	59	35	208	1512	100	0	0	0	126	62822	3.761	178	Error	"Not Defined"	"IL-17BR"
1	17	13	"IL-17C"	"IL-17C"	11800	26110	140	147	152	58	112	116	112	44	39	17	0	0.000	0.000	0.000	35	40	353	0.000	0.000	0.000	0.000	38	37	156	1140	100	0	0	0	35	23656	0.818	40	Error	"Not Defined"	"IL-17C"
1	18	13	"IL-17C"	"IL-17C"	12210	26120	150	148	147	43	106	111	106	43	48	17	0	0.000	0.000	0.000	42	41	354	0.000	0.000	0.000	0.000	29	38	156	1272	100	0	0	0	42	22895	0.837	41	Error	"Not Defined"	"IL-17C"
1	19	13	"IL-17D"	"IL-17D"	12640	26120	150	153	154	56	106	110	106	49	46	15	0	0.000	0.000	0.000	47	48	355	0.000	0.000	0.000	0.000	36	44	156	1272	100	0	0	0	47	24072	0.898	48	Error	"Not Defined"	"IL-17D"
1	20	13	"IL-17D"	"IL-17D"	13040	26100	150	159	163	52	106	111	106	42	60	29	0	0.000	0.000	0.000	53	57	356	0.000	0.000	0.000	0.000	31	37	156	1272	100	0	0	0	53	25442	1.238	57	Error	"Not Defined"	"IL-17D"
1	21	13	"IL-17E"	"IL-17E"	13390	26120	140	335	347	84	103	109	103	66	99	92	0	0.000	0.000	0.000	232	244	357	0.000	0.000	0.000	0.000	24	60	156	1140	100	0	0	0	232	54186	3.606	244	Error	"Not Defined"	"IL-17E"
1	22	13	"IL-17E"	"IL-17E"	13800	26120	140	344	344	75	111	117	111	53	97	95	0	0.000	0.000	0.000	233	233	358	0.000	0.000	0.000	0.000	21	45	156	1140	100	0	0	0	233	53594	4.283	233	Error	"Not Defined"	"IL-17E"
1	23	13	"IL-17F"	"IL-17F"	14220	26120	150	312	334	106	112	120	112	127	83	28	0	0.000	0.000	0.000	200	222	359	0.000	0.000	0.000	0.000	31	105	156	1272	100	0	0	0	200	52110	1.685	222	Error	"Not Defined"	"IL-17F"
1	24	13	"IL-17F"	"IL-17F"	14620	26120	140	419	419	126	129	136	129	54	97	94	0	0.000	0.000	0.000	290	290	360	0.000	0.000	0.000	0.000	30	39	156	1140	100	0	0	0	290	65344	5.241	290	Error	"Not Defined"	"IL-17F"
1	25	13	"IL-17R"	"IL-17R"	14970	26120	140	1089	1038	287	129	140	129	83	100	100	0	0.000	0.000	0.000	960	909	361	0.000	0.000	0.000	0.000	27	59	156	1140	100	0	0	0	960	161974	10.819	909	Error	"Not Defined"	"IL-17R"
1	26	13	"IL-17R"	"IL-17R"	15370	26120	140	1058	1030	295	133	143	133	211	98	95	0	0.000	0.000	0.000	925	897	362	0.000	0.000	0.000	0.000	28	147	156	1140	100	0	0	0	925	160696	4.204	897	Error	"Not Defined"	"IL-17R"
1	27	13	"IL-17RC"	"IL-17RC"	15780	26120	140	188	244	559	155	168	155	72	27	8	0	0.000	0.000	0.000	33	89	363	0.000	0.000	0.000	0.000	229	42	156	1140	100	0	0	0	33	38096	1.056	89	Error	"Not Defined"	"IL-17RC"
1	28	13	"IL-17RC"	"IL-17RC"	16200	26120	130	323	326	96	137	143	137	51	94	85	0	0.000	0.000	0.000	186	189	364	0.000	0.000	0.000	0.000	29	35	120	794	100	0	0	0	186	39143	3.588	189	Error	"Not Defined"	"IL-17RC"
1	1	14	"IL-17RD"	"IL-17RD"	5460	26510	130	217	226	62	131	137	131	47	75	44	0	0.000	0.000	0.000	86	95	365	0.000	0.000	0.000	0.000	27	34	120	940	100	0	0	0	86	27172	1.894	95	Error	"Not Defined"	"IL-17RD"
1	2	14	"IL-17RD"	"IL-17RD"	5870	26510	120	172	172	49	128	132	128	41	53	20	0	0.000	0.000	0.000	44	44	366	0.000	0.000	0.000	0.000	28	31	120	820	100	0	0	0	44	20667	0.976	44	Error	"Not Defined"	"IL-17RD"
1	3	14	"IL-18 R alpha/IL-1 R5"	"IL-18 R alpha/IL-1 R5"	6180	26520	140	518	519	112	131	134	131	41	100	99	0	0.000	0.000	0.000	387	388	367	0.000	0.000	0.000	0.000	21	30	156	1140	100	0	0	0	387	80924	9.390	388	Error	"Not Defined"	"IL-18 R alpha/IL-1 R5"
1	4	14	"IL-18 R alpha/IL-1 R5"	"IL-18 R alpha/IL-1 R5"	6580	26520	140	707	691	211	146	157	146	94	96	94	0	0.000	0.000	0.000	561	545	368	0.000	0.000	0.000	0.000	30	59	156	1140	100	0	0	0	561	107830	5.681	545	Error	"Not Defined"	"IL-18 R alpha/IL-1 R5"
1	5	14	"IL-20"	"IL-20"	7010	26530	150	280	291	124	148	171	148	181	32	5	0	0.000	0.000	0.000	132	143	369	0.000	0.000	0.000	0.000	42	105	156	1272	100	0	0	0	132	45326	0.663	143	Error	"Not Defined"	"IL-20"
1	6	14	"IL-20"	"IL-20"	7400	26520	160	191	194	67	131	136	131	53	53	24	0	0.000	0.000	0.000	60	63	370	0.000	0.000	0.000	0.000	34	38	208	1512	100	0	0	0	60	40254	1.094	63	Error	"Not Defined"	"IL-20"
1	7	14	"IL-20 R alpha"	"IL-20 R alpha"	7830	26520	140	277	351	213	159	165	159	54	86	53	0	0.000	0.000	0.000	118	192	371	0.000	0.000	0.000	0.000	60	32	156	1140	100	0	0	0	118	54832	3.444	192	Error	"Not Defined"	"IL-20 R alpha"
1	8	14	"IL-20 R alpha"	"IL-20 R alpha"	8230	26520	150	481	597	581	164	167	164	54	98	98	0	0.000	0.000	0.000	317	433	372	0.000	0.000	0.000	0.000	97	32	156	1272	100	0	0	0	317	93200	7.963	433	Error	"Not Defined"	"IL-20 R alpha"
1	9	14	"IL-21"	"IL-21"	8600	26500	40	255	247	40	186	186	186	49	75	8	0	0.000	0.000	0.000	69	61	373	0.000	0.000	0.000	0.000	16	26	12	68	100	0	0	0	69	2969	1.245	61	Error	"Not Defined"	"IL-21"
1	10	14	"IL-21"	"IL-21"	9010	26510	120	184	188	52	148	223	148	769	0	0	0	0.000	0.000	0.000	36	40	374	0.000	0.000	0.000	0.000	27	344	120	820	100	-50	0	0	36	22543	-0.046	40	Error	"Not Defined"	"IL-21"
1	11	14	"IL-21 R"	"IL-21 R"	9420	26520	140	611	629	176	139	145	139	47	99	99	0	0.000	0.000	0.000	472	490	375	0.000	0.000	0.000	0.000	27	32	156	1140	100	0	0	0	472	98061	10.298	490	Error	"Not Defined"	"IL-21 R"
1	12	14	"IL-21 R"	"IL-21 R"	9820	26520	140	613	614	141	147	165	147	424	60	0	0	0.000	0.000	0.000	466	467	376	0.000	0.000	0.000	0.000	22	256	156	1140	100	0	0	0	466	95785	1.059	467	Error	"Not Defined"	"IL-21 R"
1	13	14	"IL-22"	"IL-22"	10170	26520	140	536	563	168	146	199	146	762	3	0	0	0.000	0.000	0.000	390	417	377	0.000	0.000	0.000	0.000	29	382	156	1140	100	0	0	0	390	87809	0.478	417	Error	"Not Defined"	"IL-22"
1	14	14	"IL-22"	"IL-22"	10570	26520	150	408	425	129	139	183	139	1419	0	0	0	0.000	0.000	0.000	269	286	378	0.000	0.000	0.000	0.000	30	775	156	1272	100	0	0	0	269	66223	0.171	286	Error	"Not Defined"	"IL-22"
1	15	14	"IL-22BP"	"IL-22BP"	10990	26530	150	178	185	50	135	282	135	1961	0	0	0	0.000	0.000	0.000	43	50	379	0.000	0.000	0.000	0.000	27	695	156	1272	100	0	0	0	43	28906	-0.049	50	Error	"Not Defined"	"IL-22BP"
1	16	14	"IL-22BP"	"IL-22BP"	11380	26520	140	171	177	54	125	128	125	42	52	25	0	0.000	0.000	0.000	46	52	380	0.000	0.000	0.000	0.000	30	32	156	1140	100	0	0	0	46	27590	1.167	52	Error	"Not Defined"	"IL-22BP"
1	17	14	"IL-23"	"IL-23"	11850	26520	130	172	183	86	112	117	112	41	61	36	0	0.000	0.000	0.000	60	71	381	0.000	0.000	0.000	0.000	46	35	120	940	100	0	0	0	60	21983	1.610	71	Error	"Not Defined"	"IL-23"
1	18	14	"IL-23"	"IL-23"	12200	26520	110	155	359	1225	118	121	118	45	43	21	0	0.000	0.000	0.000	37	241	382	0.000	0.000	0.000	0.000	341	37	80	656	100	0	0	0	37	28736	5.289	241	Error	"Not Defined"	"IL-23"
1	19	14	"IL-23 R"	"IL-23 R"	12580	26510	150	569	566	122	114	120	114	71	100	100	0	0.000	0.000	0.000	455	452	383	0.000	0.000	0.000	0.000	21	59	156	1272	100	0	0	0	455	88223	6.282	452	Error	"Not Defined"	"IL-23 R"
1	20	14	"IL-23 R"	"IL-23 R"	12980	26510	150	529	563	375	115	161	115	797	0	0	0	0.000	0.000	0.000	414	448	384	0.000	0.000	0.000	0.000	66	495	156	1272	100	0	0	0	414	87750	0.504	448	Error	"Not Defined"	"IL-23 R"
1	21	14	"IL-24"	"IL-24"	13410	26530	120	126	132	48	120	123	120	47	17	5	0	0.000	0.000	0.000	6	12	385	0.000	0.000	0.000	0.000	36	38	120	820	100	0	0	0	6	15794	0.191	12	Error	"Not Defined"	"IL-24"
