ATF	1.0
29	43    
"Type=GenePix Export 3"
"DateTime=2025/02/10 15:21:43"
"Settings=E:\Conboy\2025-02-10\settings\S1-4.14.S4.480.33.Settings.gps"
"GalFile=C:\Documents and Settings\Misha\Desktop\Etsuko_Mice_Array.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=E:\Conboy\2025-02-10\image\s1-4.14.s4.Gain480Power33.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (#1/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=5240, 57320"
"Creator=GenePix Pro 6.1.0.4"
"Scanner=GenePix 4000B [133411]"
"FocusPosition=0"
"Temperature=28.0053"
"LinesAveraged=1"
"Comment="
"PMTGain=480"
"ScanPower=33"
"LaserPower=2.94457"
"Filters=<Empty>"
"ScanRegion=524,5732,1632,6640"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"Ratio of Medians (#1/532)"	"Ratio of Means (#1/532)"	"Median of Ratios (#1/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Index"	"Mean of Ratios (#1/532)"	"Ratios SD (#1/532)"	"Rgn Ratio (#1/532)"	"Rgn R2 (#1/532)"	"F532 CV"	"B532 CV"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (#1/532)"	"F532 Total Intensity"	"SNR 532"	"Sum of Means (#1/532)"	"Log Ratio (#1/532)"	"Accession"	"Symbol"
1	5	4	"Cerberus 1"	"Cerberus 1"	6960	58630	150	135	140	43	53	55	53	19	96	90	0	0.000	0.000	0.000	82	87	89	0.000	0.000	0.000	0.000	30	34	156	1272	100	0	0	0	82	21841	4.474	87	Error	"Not Defined"	"Cerberus 1"
1	6	4	"Cerberus 1"	"Cerberus 1"	7350	58620	150	130	136	39	52	54	52	22	96	87	0	0.000	0.000	0.000	78	84	90	0.000	0.000	0.000	0.000	28	40	156	1272	100	0	0	0	78	21183	3.727	84	Error	"Not Defined"	"Cerberus 1"
1	7	4	"Chordin-Like 2"	"Chordin-Like 2"	7780	58620	150	139	140	51	50	52	50	19	91	85	0	0.000	0.000	0.000	89	90	91	0.000	0.000	0.000	0.000	36	36	156	1272	100	0	0	0	89	21907	4.632	90	Error	"Not Defined"	"Chordin-Like 2"
1	8	4	"Chordin-Like 2"	"Chordin-Like 2"	8190	58630	140	115	117	39	51	52	51	19	90	73	0	0.000	0.000	0.000	64	66	92	0.000	0.000	0.000	0.000	33	36	156	1140	100	0	0	0	64	18260	3.421	66	Error	"Not Defined"	"Chordin-Like 2"
1	9	4	"Coagulation Factor III / Tissue Factor"	"Coagulation Factor III / Tissue Factor"	8600	58630	120	65	68	24	52	53	52	20	37	16	0	0.000	0.000	0.000	13	16	93	0.000	0.000	0.000	0.000	35	37	120	820	100	-50	0	0	13	8183	0.750	16	Error	"Not Defined"	"Coagulation Factor III / Tissue Factor"
1	10	4	"Coagulation Factor III / Tissue Factor"	"Coagulation Factor III / Tissue Factor"	9010	58640	70	90	84	26	52	55	52	21	68	34	0	0.000	0.000	0.000	38	32	94	0.000	0.000	0.000	0.000	30	38	32	236	100	0	0	0	38	2692	1.381	32	Error	"Not Defined"	"Coagulation Factor III / Tissue Factor"
1	11	4	"Common gamma Chain / IL-2 R gamma"	"Common gamma Chain / IL-2 R gamma"	9350	58610	160	142	157	69	51	53	51	19	94	86	0	0.000	0.000	0.000	91	106	95	0.000	0.000	0.000	0.000	43	35	208	1512	100	0	0	0	91	32676	5.474	106	Error	"Not Defined"	"Common gamma Chain / IL-2 R gamma"
1	12	4	"Common gamma Chain / IL-2 R gamma"	"Common gamma Chain / IL-2 R gamma"	9760	58620	160	177	192	81	53	54	53	19	99	95	0	0.000	0.000	0.000	124	139	96	0.000	0.000	0.000	0.000	42	35	208	1512	100	0	0	0	124	39850	7.263	139	Error	"Not Defined"	"Common gamma Chain / IL-2 R gamma"
1	13	4	"CRG-2"	"CRG-2"	10200	58630	150	142	149	42	54	56	54	19	96	91	0	0.000	0.000	0.000	88	95	97	0.000	0.000	0.000	0.000	28	33	156	1272	100	0	0	0	88	23231	4.895	95	Error	"Not Defined"	"CRG-2"
1	14	4	"CRG-2"	"CRG-2"	10600	58630	150	153	154	46	54	56	54	19	96	91	0	0.000	0.000	0.000	99	100	98	0.000	0.000	0.000	0.000	29	33	156	1272	100	0	0	0	99	24031	5.158	100	Error	"Not Defined"	"CRG-2"
1	15	4	"Cripto"	"Cripto"	11010	58610	160	146	157	71	53	56	53	20	92	83	0	0.000	0.000	0.000	93	104	99	0.000	0.000	0.000	0.000	45	35	208	1512	100	0	0	0	93	32599	5.050	104	Error	"Not Defined"	"Cripto"
1	16	4	"Cripto"	"Cripto"	11410	58610	150	139	150	52	54	57	54	20	98	91	0	0.000	0.000	0.000	85	96	100	0.000	0.000	0.000	0.000	34	35	156	1272	100	0	0	0	85	23455	4.650	96	Error	"Not Defined"	"Cripto"
1	17	4	"Crossveinless-2"	"Crossveinless-2"	11760	58620	140	102	101	31	54	56	54	19	80	61	0	0.000	0.000	0.000	48	47	101	0.000	0.000	0.000	0.000	30	33	156	1140	100	0	0	0	48	15822	2.368	47	Error	"Not Defined"	"Crossveinless-2"
1	18	4	"Crossveinless-2"	"Crossveinless-2"	12170	58620	140	109	113	30	54	55	54	21	89	66	0	0.000	0.000	0.000	55	59	102	0.000	0.000	0.000	0.000	26	38	156	1140	100	0	0	0	55	17599	2.762	59	Error	"Not Defined"	"Crossveinless-2"
1	19	4	"Cryptic"	"Cryptic"	12590	58620	150	153	159	47	53	55	53	20	98	94	0	0.000	0.000	0.000	100	106	103	0.000	0.000	0.000	0.000	29	36	156	1272	100	0	0	0	100	24802	5.200	106	Error	"Not Defined"	"Cryptic"
1	20	4	"Cryptic"	"Cryptic"	13000	58620	150	173	176	58	53	55	53	21	97	94	0	0.000	0.000	0.000	120	123	104	0.000	0.000	0.000	0.000	32	38	156	1272	100	0	0	0	120	27439	5.762	123	Error	"Not Defined"	"Cryptic"
1	21	4	"Csk"	"Csk"	13370	58630	140	229	268	141	53	55	53	19	100	96	0	0.000	0.000	0.000	176	215	105	0.000	0.000	0.000	0.000	52	34	156	1140	100	0	0	0	176	41847	11.211	215	Error	"Not Defined"	"Csk"
1	22	4	"Csk"	"Csk"	13770	58630	140	213	268	156	51	54	51	20	98	95	0	0.000	0.000	0.000	162	217	106	0.000	0.000	0.000	0.000	58	37	156	1140	100	0	0	0	162	41782	10.700	217	Error	"Not Defined"	"Csk"
1	23	4	"CTACK "	"CTACK "	14180	58620	140	190	193	53	51	53	51	20	99	98	0	0.000	0.000	0.000	139	142	107	0.000	0.000	0.000	0.000	27	37	156	1140	100	0	0	0	139	30103	7.000	142	Error	"Not Defined"	"CTACK "
1	24	4	"CTACK "	"CTACK "	14580	58620	150	195	201	52	51	54	51	20	100	99	0	0.000	0.000	0.000	144	150	108	0.000	0.000	0.000	0.000	25	37	156	1272	100	0	0	0	144	31321	7.350	150	Error	"Not Defined"	"CTACK "
1	25	4	"CTLA-4 / CD152"	"CTLA-4 / CD152"	15020	58610	150	100	104	43	51	53	51	19	78	62	0	0.000	0.000	0.000	49	53	109	0.000	0.000	0.000	0.000	41	35	156	1272	100	0	0	0	49	16270	2.684	53	Error	"Not Defined"	"CTLA-4 / CD152"
1	26	4	"CTLA-4 / CD152"	"CTLA-4 / CD152"	15430	58610	140	85	89	33	52	54	52	18	68	44	0	0.000	0.000	0.000	33	37	110	0.000	0.000	0.000	0.000	37	33	156	1140	100	0	0	0	33	13866	1.944	37	Error	"Not Defined"	"CTLA-4 / CD152"
1	27	4	"CXCL14 / BRAK"	"CXCL14 / BRAK"	15760	58610	160	135	137	44	50	53	50	18	93	87	0	0.000	0.000	0.000	85	87	111	0.000	0.000	0.000	0.000	32	33	208	1512	100	0	0	0	85	28419	4.667	87	Error	"Not Defined"	"CXCL14 / BRAK"
1	28	4	"CXCL14 / BRAK"	"CXCL14 / BRAK"	16160	58610	160	137	136	41	51	55	51	30	91	69	0	0.000	0.000	0.000	86	85	112	0.000	0.000	0.000	0.000	30	54	208	1308	100	0	0	0	86	28372	2.700	85	Error	"Not Defined"	"CXCL14 / BRAK"
1	1	5	"CXCL16"	"CXCL16"	5380	59030	150	103	109	38	52	55	52	21	85	62	0	0.000	0.000	0.000	51	57	113	0.000	0.000	0.000	0.000	34	38	156	1080	100	0	0	0	51	16947	2.571	57	Error	"Not Defined"	"CXCL16"
1	2	5	"CXCL16"	"CXCL16"	5790	59030	140	119	119	39	52	55	52	20	90	72	0	0.000	0.000	0.000	67	67	114	0.000	0.000	0.000	0.000	32	36	156	1140	100	0	0	0	67	18539	3.200	67	Error	"Not Defined"	"CXCL16"
1	3	5	"CXCR2 / IL-8 RB"	"CXCR2 / IL-8 RB"	6220	59010	160	95	99	35	53	58	53	57	32	3	0	0.000	0.000	0.000	42	46	115	0.000	0.000	0.000	0.000	35	98	208	1512	100	0	0	0	42	20658	0.719	46	Error	"Not Defined"	"CXCR2 / IL-8 RB"
1	4	5	"CXCR2 / IL-8 RB"	"CXCR2 / IL-8 RB"	6610	59020	150	110	107	35	53	55	53	22	81	60	0	0.000	0.000	0.000	57	54	116	0.000	0.000	0.000	0.000	32	40	156	1272	100	0	0	0	57	16756	2.364	54	Error	"Not Defined"	"CXCR2 / IL-8 RB"
1	5	5	"CXCR3"	"CXCR3"	6970	59020	150	105	113	34	52	55	52	21	90	67	0	0.000	0.000	0.000	53	61	117	0.000	0.000	0.000	0.000	30	38	156	1272	100	0	0	0	53	17677	2.762	61	Error	"Not Defined"	"CXCR3"
1	6	5	"CXCR3"	"CXCR3"	7370	59020	140	117	123	41	51	54	51	25	90	66	0	0.000	0.000	0.000	66	72	118	0.000	0.000	0.000	0.000	33	46	156	1140	100	0	0	0	66	19126	2.760	72	Error	"Not Defined"	"CXCR3"
1	7	5	"CXCR4"	"CXCR4"	7790	59020	150	120	122	39	51	52	51	19	90	78	0	0.000	0.000	0.000	69	71	119	0.000	0.000	0.000	0.000	31	36	156	1272	100	0	0	0	69	19004	3.684	71	Error	"Not Defined"	"CXCR4"
1	8	5	"CXCR4"	"CXCR4"	8200	59020	150	135	137	43	51	53	51	20	94	87	0	0.000	0.000	0.000	84	86	120	0.000	0.000	0.000	0.000	31	37	156	1272	100	0	0	0	84	21410	4.200	86	Error	"Not Defined"	"CXCR4"
1	9	5	"CXCR6"	"CXCR6"	8550	59020	160	159	182	94	51	53	51	21	95	91	0	0.000	0.000	0.000	108	131	121	0.000	0.000	0.000	0.000	51	39	208	1512	100	0	0	0	108	37940	6.143	131	Error	"Not Defined"	"CXCR6"
1	10	5	"CXCR6"	"CXCR6"	8950	59020	160	165	195	110	52	54	52	20	97	91	0	0.000	0.000	0.000	113	143	122	0.000	0.000	0.000	0.000	56	37	208	1512	100	0	0	0	113	40641	7.050	143	Error	"Not Defined"	"CXCR6"
1	11	5	"DAN"	"DAN"	9380	59020	140	105	109	35	53	55	53	20	87	64	0	0.000	0.000	0.000	52	56	123	0.000	0.000	0.000	0.000	32	36	156	1140	100	0	0	0	52	17007	2.700	56	Error	"Not Defined"	"DAN"
1	12	5	"DAN"	"DAN"	9780	59020	140	107	106	36	52	54	52	18	83	66	0	0.000	0.000	0.000	55	54	124	0.000	0.000	0.000	0.000	33	33	156	1140	100	0	0	0	55	16569	2.889	54	Error	"Not Defined"	"DAN"
1	13	5	"Decorin"	"Decorin"	10230	59010	150	97	105	40	54	56	54	18	80	59	0	0.000	0.000	0.000	43	51	125	0.000	0.000	0.000	0.000	38	32	156	1272	100	0	0	0	43	16346	2.722	51	Error	"Not Defined"	"Decorin"
1	14	5	"Decorin"	"Decorin"	10630	59010	150	91	95	34	56	58	56	20	72	44	0	0.000	0.000	0.000	35	39	126	0.000	0.000	0.000	0.000	35	34	156	1272	100	0	0	0	35	14896	1.850	39	Error	"Not Defined"	"Decorin"
1	15	5	"DKK-1"	"DKK-1"	10990	59050	110	81	83	26	57	59	57	21	56	26	0	0.000	0.000	0.000	24	26	127	0.000	0.000	0.000	0.000	31	35	80	656	100	0	0	0	24	6600	1.143	26	Error	"Not Defined"	"DKK-1"
1	16	5	"DKK-1"	"DKK-1"	11400	59030	120	70	74	27	56	58	56	20	39	18	0	0.000	0.000	0.000	14	18	128	0.000	0.000	0.000	0.000	36	34	120	820	100	0	0	0	14	8854	0.800	18	Error	"Not Defined"	"DKK-1"
1	17	5	"Dkk-3"	"Dkk-3"	11790	59020	150	148	158	50	54	56	54	19	98	94	0	0.000	0.000	0.000	94	104	129	0.000	0.000	0.000	0.000	31	33	156	1272	100	0	0	0	94	24645	5.368	104	Error	"Not Defined"	"Dkk-3"
1	18	5	"Dkk-3"	"Dkk-3"	12190	59020	150	162	170	54	54	57	54	55	88	47	0	0.000	0.000	0.000	108	116	130	0.000	0.000	0.000	0.000	31	96	156	1272	100	0	0	0	108	26510	2.055	116	Error	"Not Defined"	"Dkk-3"
1	19	5	"Dkk-4"	"Dkk-4"	12610	59020	150	96	97	32	53	55	53	21	78	51	0	0.000	0.000	0.000	43	44	131	0.000	0.000	0.000	0.000	32	38	156	1272	100	0	0	0	43	15186	2.000	44	Error	"Not Defined"	"Dkk-4"
1	20	5	"Dkk-4"	"Dkk-4"	13010	59020	150	97	97	31	52	54	52	20	78	56	0	0.000	0.000	0.000	45	45	132	0.000	0.000	0.000	0.000	31	37	156	1272	100	0	0	0	45	15098	2.150	45	Error	"Not Defined"	"Dkk-4"
1	21	5	"DPPIV / CD26"	"DPPIV / CD26"	13370	59020	140	138	142	50	52	54	52	20	97	87	0	0.000	0.000	0.000	86	90	133	0.000	0.000	0.000	0.000	35	37	156	1140	100	0	0	0	86	22198	4.400	90	Error	"Not Defined"	"DPPIV / CD26"
1	22	5	"DPPIV / CD26"	"DPPIV / CD26"	13770	59020	140	144	148	45	51	54	51	20	96	88	0	0.000	0.000	0.000	93	97	134	0.000	0.000	0.000	0.000	30	37	156	1140	100	0	0	0	93	23013	4.700	97	Error	"Not Defined"	"DPPIV / CD26"
1	23	5	"DR3 / TNFRSF25"	"DR3 / TNFRSF25"	14190	59020	150	91	92	30	50	52	50	19	73	53	0	0.000	0.000	0.000	41	42	135	0.000	0.000	0.000	0.000	32	36	156	1272	100	0	0	0	41	14427	2.105	42	Error	"Not Defined"	"DR3 / TNFRSF25"
1	24	5	"DR3 / TNFRSF25"	"DR3 / TNFRSF25"	14600	59030	140	92	96	31	51	53	51	21	78	48	0	0.000	0.000	0.000	41	45	136	0.000	0.000	0.000	0.000	32	39	156	1140	100	0	0	0	41	14990	2.048	45	Error	"Not Defined"	"DR3 / TNFRSF25"
1	25	5	"Dtk"	"Dtk"	14940	59030	150	124	129	41	52	54	52	19	94	85	0	0.000	0.000	0.000	72	77	137	0.000	0.000	0.000	0.000	31	35	156	1272	100	0	0	0	72	20182	3.947	77	Error	"Not Defined"	"Dtk"
1	26	5	"Dtk"	"Dtk"	15350	59030	160	112	117	39	52	55	52	20	88	70	0	0.000	0.000	0.000	60	65	138	0.000	0.000	0.000	0.000	33	36	208	1512	100	0	0	0	60	24332	3.100	65	Error	"Not Defined"	"Dtk"
1	27	5	"EDAR"	"EDAR"	15780	59020	140	107	111	33	51	54	51	32	82	37	0	0.000	0.000	0.000	56	60	139	0.000	0.000	0.000	0.000	29	59	156	1140	100	0	0	0	56	17289	1.781	60	Error	"Not Defined"	"EDAR"
1	28	5	"EDAR"	"EDAR"	16170	59010	120	106	106	39	52	133	52	993	0	0	0	0.000	0.000	0.000	54	54	140	0.000	0.000	0.000	0.000	36	746	120	778	100	0	0	0	54	12663	-0.027	54	Error	"Not Defined"	"EDAR"
1	1	6	"EGF R"	"EGF R"	5430	59420	160	102	104	36	52	54	52	20	81	61	0	0.000	0.000	0.000	50	52	141	0.000	0.000	0.000	0.000	34	37	208	1408	100	0	0	0	50	21610	2.500	52	Error	"Not Defined"	"EGF R"
1	2	6	"EGF R"	"EGF R"	5830	59410	140	120	119	38	54	57	54	21	87	71	0	0.000	0.000	0.000	66	65	142	0.000	0.000	0.000	0.000	31	36	156	1140	100	0	0	0	66	18538	2.952	65	Error	"Not Defined"	"EGF R"
1	3	6	"EG-VEGF / PK1"	"EG-VEGF / PK1"	6160	59410	160	124	128	51	57	60	57	25	86	64	0	0.000	0.000	0.000	67	71	143	0.000	0.000	0.000	0.000	39	41	208	1512	100	0	0	0	67	26669	2.720	71	Error	"Not Defined"	"EG-VEGF / PK1"
1	4	6	"EG-VEGF / PK1"	"EG-VEGF / PK1"	6560	59410	160	147	158	63	54	55	54	19	97	91	0	0.000	0.000	0.000	93	104	144	0.000	0.000	0.000	0.000	39	34	208	1512	100	0	0	0	93	32925	5.421	104	Error	"Not Defined"	"EG-VEGF / PK1"
1	5	6	"Endocan"	"Endocan"	6980	59430	150	145	154	62	52	55	52	20	96	88	0	0.000	0.000	0.000	93	102	145	0.000	0.000	0.000	0.000	40	36	156	1272	100	0	0	0	93	24014	4.950	102	Error	"Not Defined"	"Endocan"
1	6	6	"Endocan"	"Endocan"	7390	59430	150	126	137	51	51	52	51	18	96	88	0	0.000	0.000	0.000	75	86	146	0.000	0.000	0.000	0.000	37	34	156	1272	100	0	0	0	75	21405	4.722	86	Error	"Not Defined"	"Endocan"
1	7	6	"Endoglin / CD105"	"Endoglin / CD105"	7810	59410	160	142	146	44	51	53	51	19	96	90	0	0.000	0.000	0.000	91	95	147	0.000	0.000	0.000	0.000	30	35	208	1512	100	0	0	0	91	30299	4.895	95	Error	"Not Defined"	"Endoglin / CD105"
1	8	6	"Endoglin / CD105"	"Endoglin / CD105"	8200	59410	160	149	149	55	50	52	50	19	91	87	0	0.000	0.000	0.000	99	99	148	0.000	0.000	0.000	0.000	36	36	208	1512	100	0	0	0	99	31027	5.105	99	Error	"Not Defined"	"Endoglin / CD105"
1	9	6	"Endostatin"	"Endostatin"	8580	59420	160	83	85	33	53	55	53	20	61	35	0	0.000	0.000	0.000	30	32	149	0.000	0.000	0.000	0.000	38	36	208	1512	100	0	0	0	30	17728	1.500	32	Error	"Not Defined"	"Endostatin"
1	10	6	"Endostatin"	"Endostatin"	8970	59420	140	106	106	35	53	54	53	20	83	60	0	0.000	0.000	0.000	53	53	150	0.000	0.000	0.000	0.000	33	37	156	1140	100	0	0	0	53	16523	2.600	53	Error	"Not Defined"	"Endostatin"
1	11	6	"Eotaxin "	"Eotaxin "	9390	59420	150	87	86	28	54	56	54	20	62	41	0	0.000	0.000	0.000	33	32	151	0.000	0.000	0.000	0.000	32	35	156	1272	100	0	0	0	33	13466	1.500	32	Error	"Not Defined"	"Eotaxin "
1	12	6	"Eotaxin "	"Eotaxin "	9780	59420	150	77	80	29	54	56	54	20	55	26	0	0.000	0.000	0.000	23	26	152	0.000	0.000	0.000	0.000	36	35	156	1272	100	0	0	0	23	12486	1.200	26	Error	"Not Defined"	"Eotaxin "
1	13	6	"Eotaxin-2"	"Eotaxin-2"	10150	59430	160	108	108	34	55	58	55	20	82	63	0	0.000	0.000	0.000	53	53	153	0.000	0.000	0.000	0.000	31	34	208	1512	100	0	0	0	53	22538	2.500	53	Error	"Not Defined"	"Eotaxin-2"
1	14	6	"Eotaxin-2"	"Eotaxin-2"	10540	59430	150	114	113	33	56	58	56	20	86	70	0	0.000	0.000	0.000	58	57	154	0.000	0.000	0.000	0.000	29	34	156	1272	100	0	0	0	58	17633	2.750	57	Error	"Not Defined"	"Eotaxin-2"
1	15	6	"Epigen"	"Epigen"	10980	59420	150	123	125	38	55	57	55	20	92	78	0	0.000	0.000	0.000	68	70	155	0.000	0.000	0.000	0.000	30	35	156	1272	100	0	0	0	68	19450	3.400	70	Error	"Not Defined"	"Epigen"
1	16	6	"Epigen"	"Epigen"	11380	59420	140	126	127	41	55	57	55	20	88	77	0	0.000	0.000	0.000	71	72	156	0.000	0.000	0.000	0.000	32	35	156	1140	100	0	0	0	71	19865	3.500	72	Error	"Not Defined"	"Epigen"
1	17	6	"Epiregulin"	"Epiregulin"	11820	59420	160	122	121	39	56	57	56	20	85	72	0	0.000	0.000	0.000	66	65	157	0.000	0.000	0.000	0.000	32	35	208	1512	100	0	0	0	66	25101	3.200	65	Error	"Not Defined"	"Epiregulin"
1	18	6	"Epiregulin"	"Epiregulin"	12220	59420	150	132	131	37	54	56	54	20	95	80	0	0.000	0.000	0.000	78	77	158	0.000	0.000	0.000	0.000	28	35	156	1272	100	0	0	0	78	20408	3.750	77	Error	"Not Defined"	"Epiregulin"
1	19	6	"Erythropoietin (EPO)"	"Erythropoietin (EPO)"	12550	59420	160	117	120	44	54	55	54	20	87	77	0	0.000	0.000	0.000	63	66	159	0.000	0.000	0.000	0.000	36	36	208	1512	100	0	0	0	63	24920	3.250	66	Error	"Not Defined"	"Erythropoietin (EPO)"
1	20	6	"Erythropoietin (EPO)"	"Erythropoietin (EPO)"	12950	59410	160	118	120	40	54	56	54	20	88	73	0	0.000	0.000	0.000	64	66	160	0.000	0.000	0.000	0.000	33	35	208	1512	100	0	0	0	64	24867	3.200	66	Error	"Not Defined"	"Erythropoietin (EPO)"
1	21	6	"E-Selectin"	"E-Selectin"	13390	59420	150	146	156	54	54	56	54	20	98	91	0	0.000	0.000	0.000	92	102	161	0.000	0.000	0.000	0.000	34	35	156	1272	100	0	0	0	92	24347	5.000	102	Error	"Not Defined"	"E-Selectin"
1	22	6	"E-Selectin"	"E-Selectin"	13790	59420	150	166	166	47	52	54	52	20	98	96	0	0.000	0.000	0.000	114	114	162	0.000	0.000	0.000	0.000	28	37	156	1272	100	0	0	0	114	25927	5.600	114	Error	"Not Defined"	"E-Selectin"
1	23	6	"FADD"	"FADD"	14210	59410	140	163	171	52	51	53	51	25	99	96	0	0.000	0.000	0.000	112	120	163	0.000	0.000	0.000	0.000	30	47	156	1140	100	0	0	0	112	26751	4.720	120	Error	"Not Defined"	"FADD"
1	24	6	"FADD"	"FADD"	14610	59410	140	156	162	60	51	53	51	19	98	89	0	0.000	0.000	0.000	105	111	164	0.000	0.000	0.000	0.000	37	35	156	1140	100	0	0	0	105	25295	5.737	111	Error	"Not Defined"	"FADD"
1	25	6	"FAM3B"	"FAM3B"	14960	59420	130	80	83	31	50	52	50	18	62	37	0	0.000	0.000	0.000	30	33	165	0.000	0.000	0.000	0.000	37	34	120	940	100	0	0	0	30	9923	1.722	33	Error	"Not Defined"	"FAM3B"
1	26	6	"FAM3B"	"FAM3B"	15370	59420	150	84	89	31	52	55	52	32	49	19	0	0.000	0.000	0.000	32	37	166	0.000	0.000	0.000	0.000	34	58	156	1272	100	0	0	0	32	13835	1.063	37	Error	"Not Defined"	"FAM3B"
1	27	6	"Fas / TNFRSF6"	"Fas / TNFRSF6"	15790	59420	150	281	1402	3154	51	54	51	18	99	98	0	0.000	0.000	0.000	230	1351	167	0.000	0.000	0.000	0.000	224	33	156	1272	100	0	0	0	230	218672	74.889	1351	Error	"Not Defined"	"Fas / TNFRSF6"
1	28	6	"Fas / TNFRSF6"	"Fas / TNFRSF6"	16190	59420	150	961	2884	5664	53	74	53	348	89	61	0	0.000	0.000	0.000	908	2831	168	0.000	0.000	0.000	0.000	196	470	156	1046	100	0	0	0	908	449939	8.075	2831	Error	"Not Defined"	"Fas / TNFRSF6"
1	1	7	"Fas Ligand"	"Fas Ligand"	5370	59820	150	94	97	36	52	54	52	18	76	55	0	0.000	0.000	0.000	42	45	169	0.000	0.000	0.000	0.000	37	33	156	1046	100	0	0	0	42	15072	2.389	45	Error	"Not Defined"	"Fas Ligand"
1	2	7	"Fas Ligand"	"Fas Ligand"	5750	59820	160	91	97	37	52	55	52	43	45	11	0	0.000	0.000	0.000	39	45	170	0.000	0.000	0.000	0.000	38	78	208	1512	100	0	0	0	39	20154	0.977	45	Error	"Not Defined"	"Fas Ligand"
1	3	7	"FCrRIIB / CD32b"	"FCrRIIB / CD32b"	6180	59810	150	120	125	44	53	55	53	19	91	72	0	0.000	0.000	0.000	67	72	171	0.000	0.000	0.000	0.000	35	34	156	1272	100	0	0	0	67	19467	3.684	72	Error	"Not Defined"	"FCrRIIB / CD32b"
1	4	7	"FCrRIIB / CD32b"	"FCrRIIB / CD32b"	6580	59810	150	140	142	39	52	53	52	18	97	91	0	0.000	0.000	0.000	88	90	172	0.000	0.000	0.000	0.000	27	33	156	1272	100	0	0	0	88	22086	4.944	90	Error	"Not Defined"	"FCrRIIB / CD32b"
1	5	7	"FGF R3"	"FGF R3"	7030	59820	150	153	160	51	52	54	52	21	100	95	0	0.000	0.000	0.000	101	108	173	0.000	0.000	0.000	0.000	31	38	156	1272	100	0	0	0	101	25023	5.048	108	Error	"Not Defined"	"FGF R3"
1	6	7	"FGF R3"	"FGF R3"	7430	59820	150	176	184	60	51	53	51	32	99	91	0	0.000	0.000	0.000	125	133	174	0.000	0.000	0.000	0.000	32	60	156	1272	100	0	0	0	125	28682	4.094	133	Error	"Not Defined"	"FGF R3"
1	7	7	"FGF R4"	"FGF R4"	7760	59810	160	101	102	32	50	53	50	30	71	39	0	0.000	0.000	0.000	51	52	175	0.000	0.000	0.000	0.000	31	56	208	1512	100	0	0	0	51	21261	1.633	52	Error	"Not Defined"	"FGF R4"
1	8	7	"FGF R4"	"FGF R4"	8160	59810	160	110	112	42	50	52	50	21	85	65	0	0.000	0.000	0.000	60	62	176	0.000	0.000	0.000	0.000	37	40	208	1512	100	0	0	0	60	23328	2.857	62	Error	"Not Defined"	"FGF R4"
1	9	7	"FGF R5 beta"	"FGF R5 beta"	8590	59820	150	235	244	80	51	53	51	21	99	99	0	0.000	0.000	0.000	184	193	177	0.000	0.000	0.000	0.000	32	39	156	1272	100	0	0	0	184	38061	9.095	193	Error	"Not Defined"	"FGF R5 beta"
1	10	7	"FGF R5 beta"	"FGF R5 beta"	8990	59820	150	258	266	79	52	55	52	30	99	98	0	0.000	0.000	0.000	206	214	178	0.000	0.000	0.000	0.000	29	54	156	1272	100	0	0	0	206	41504	7.033	214	Error	"Not Defined"	"FGF R5 beta"
1	11	7	"FGF-21"	"FGF-21"	9410	59810	160	99	101	34	54	56	54	20	75	56	0	0.000	0.000	0.000	45	47	179	0.000	0.000	0.000	0.000	33	35	208	1512	100	0	0	0	45	20923	2.250	47	Error	"Not Defined"	"FGF-21"
1	12	7	"FGF-21"	"FGF-21"	9810	59810	160	103	103	36	55	57	55	20	76	57	0	0.000	0.000	0.000	48	48	180	0.000	0.000	0.000	0.000	34	35	208	1512	100	0	0	0	48	21465	2.300	48	Error	"Not Defined"	"FGF-21"
1	13	7	"Fit-3 Ligand"	"Fit-3 Ligand"	10150	59830	100	95	97	30	59	62	59	22	63	43	0	0.000	0.000	0.000	36	38	181	0.000	0.000	0.000	0.000	30	35	80	560	100	0	0	0	36	7740	1.591	38	Error	"Not Defined"	"Fit-3 Ligand"
1	14	7	"Fit-3 Ligand"	"Fit-3 Ligand"	10560	59810	120	100	103	35	61	64	61	23	64	40	0	0.000	0.000	0.000	39	42	182	0.000	0.000	0.000	0.000	33	35	120	820	100	0	0	0	39	12347	1.696	42	Error	"Not Defined"	"Fit-3 Ligand"
1	15	7	"FLRG (Follistatin)"	"FLRG (Follistatin)"	10990	59820	150	114	119	38	57	59	57	19	91	73	0	0.000	0.000	0.000	57	62	183	0.000	0.000	0.000	0.000	31	32	156	1272	100	0	0	0	57	18588	3.158	62	Error	"Not Defined"	"FLRG (Follistatin)"
