ATF	1.0
29	43    
"Type=GenePix Export 3"
"DateTime=2025/02/10 14:44:09"
"Settings=E:\Conboy\2025-02-10\settings\S1-4.14.S2.480.33.Settings.gps"
"GalFile=C:\Documents and Settings\Misha\Desktop\Etsuko_Mice_Array.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=E:\Conboy\2025-02-10\image\s1-4.14.s2.Gain480Power33.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (#1/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=5280, 21480"
"Creator=GenePix Pro 6.1.0.4"
"Scanner=GenePix 4000B [133411]"
"FocusPosition=0"
"Temperature=27.2423"
"LinesAveraged=1"
"Comment="
"PMTGain=480"
"ScanPower=33"
"LaserPower=3.00376"
"Filters=<Empty>"
"ScanRegion=528,2148,1636,3056"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"Ratio of Medians (#1/532)"	"Ratio of Means (#1/532)"	"Median of Ratios (#1/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Index"	"Mean of Ratios (#1/532)"	"Ratios SD (#1/532)"	"Rgn Ratio (#1/532)"	"Rgn R2 (#1/532)"	"F532 CV"	"B532 CV"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (#1/532)"	"F532 Total Intensity"	"SNR 532"	"Sum of Means (#1/532)"	"Log Ratio (#1/532)"	"Accession"	"Symbol"
1	5	4	"Cerberus 1"	"Cerberus 1"	6970	22840	150	208	211	57	67	82	67	216	9	0	0	0.000	0.000	0.000	141	144	89	0.000	0.000	0.000	0.000	27	263	156	1272	100	0	0	0	141	32859	0.597	144	Error	"Not Defined"	"Cerberus 1"
1	6	4	"Cerberus 1"	"Cerberus 1"	7370	22840	150	183	190	67	58	61	58	22	97	96	0	0.000	0.000	0.000	125	132	90	0.000	0.000	0.000	0.000	35	36	156	1272	100	0	0	0	125	29565	5.864	132	Error	"Not Defined"	"Cerberus 1"
1	7	4	"Chordin-Like 2"	"Chordin-Like 2"	7800	22840	140	134	137	45	60	63	60	24	88	71	0	0.000	0.000	0.000	74	77	91	0.000	0.000	0.000	0.000	32	38	156	1140	100	0	0	0	74	21410	3.083	77	Error	"Not Defined"	"Chordin-Like 2"
1	8	4	"Chordin-Like 2"	"Chordin-Like 2"	8210	22840	140	145	148	48	59	63	59	60	69	23	0	0.000	0.000	0.000	86	89	92	0.000	0.000	0.000	0.000	32	95	156	1140	100	0	0	0	86	23107	1.417	89	Error	"Not Defined"	"Chordin-Like 2"
1	9	4	"Coagulation Factor III / Tissue Factor"	"Coagulation Factor III / Tissue Factor"	8650	22840	130	81	84	31	58	60	58	22	50	26	0	0.000	0.000	0.000	23	26	93	0.000	0.000	0.000	0.000	36	36	120	940	100	0	0	0	23	10030	1.091	26	Error	"Not Defined"	"Coagulation Factor III / Tissue Factor"
1	10	4	"Coagulation Factor III / Tissue Factor"	"Coagulation Factor III / Tissue Factor"	9050	22840	130	85	85	30	58	60	58	23	55	23	0	0.000	0.000	0.000	27	27	94	0.000	0.000	0.000	0.000	35	38	120	940	100	0	0	0	27	10148	1.087	27	Error	"Not Defined"	"Coagulation Factor III / Tissue Factor"
1	11	4	"Common gamma Chain / IL-2 R gamma"	"Common gamma Chain / IL-2 R gamma"	9380	22830	160	196	216	97	58	61	58	23	96	95	0	0.000	0.000	0.000	138	158	95	0.000	0.000	0.000	0.000	44	37	208	1512	100	0	0	0	138	44974	6.739	158	Error	"Not Defined"	"Common gamma Chain / IL-2 R gamma"
1	12	4	"Common gamma Chain / IL-2 R gamma"	"Common gamma Chain / IL-2 R gamma"	9780	22830	160	227	244	107	60	63	60	28	98	95	0	0.000	0.000	0.000	167	184	96	0.000	0.000	0.000	0.000	43	44	208	1512	100	0	0	0	167	50774	6.464	184	Error	"Not Defined"	"Common gamma Chain / IL-2 R gamma"
1	13	4	"CRG-2"	"CRG-2"	10220	22850	140	196	189	57	61	63	61	22	94	90	0	0.000	0.000	0.000	135	128	97	0.000	0.000	0.000	0.000	30	34	156	1140	100	0	0	0	135	29533	5.727	128	Error	"Not Defined"	"CRG-2"
1	14	4	"CRG-2"	"CRG-2"	10620	22840	140	190	193	54	62	64	62	24	98	92	0	0.000	0.000	0.000	128	131	98	0.000	0.000	0.000	0.000	27	37	156	1140	100	0	0	0	128	30051	5.375	131	Error	"Not Defined"	"CRG-2"
1	15	4	"Cripto"	"Cripto"	11030	22830	160	192	219	107	61	64	61	30	96	89	0	0.000	0.000	0.000	131	158	99	0.000	0.000	0.000	0.000	48	46	208	1512	100	0	0	0	131	45614	5.167	158	Error	"Not Defined"	"Cripto"
1	16	4	"Cripto"	"Cripto"	11430	22830	160	198	229	116	62	64	62	22	97	93	0	0.000	0.000	0.000	136	167	100	0.000	0.000	0.000	0.000	50	34	208	1512	100	0	0	0	136	47540	7.500	167	Error	"Not Defined"	"Cripto"
1	17	4	"Crossveinless-2"	"Crossveinless-2"	11790	22840	140	132	133	36	61	63	61	22	92	80	0	0.000	0.000	0.000	71	72	101	0.000	0.000	0.000	0.000	27	34	156	1140	100	0	0	0	71	20797	3.182	72	Error	"Not Defined"	"Crossveinless-2"
1	18	4	"Crossveinless-2"	"Crossveinless-2"	12190	22840	140	128	130	41	59	61	59	21	91	77	0	0.000	0.000	0.000	69	71	102	0.000	0.000	0.000	0.000	31	34	156	1140	100	0	0	0	69	20214	3.286	71	Error	"Not Defined"	"Crossveinless-2"
1	19	4	"Cryptic"	"Cryptic"	12620	22840	140	196	206	68	60	71	60	196	22	0	0	0.000	0.000	0.000	136	146	103	0.000	0.000	0.000	0.000	33	276	156	1140	100	0	0	0	136	32086	0.689	146	Error	"Not Defined"	"Cryptic"
1	20	4	"Cryptic"	"Cryptic"	13020	22840	140	204	207	71	57	59	57	23	96	92	0	0.000	0.000	0.000	147	150	104	0.000	0.000	0.000	0.000	34	38	156	1140	100	0	0	0	147	32282	6.435	150	Error	"Not Defined"	"Cryptic"
1	21	4	"Csk"	"Csk"	13390	22850	130	330	397	245	58	63	58	29	100	98	0	0.000	0.000	0.000	272	339	105	0.000	0.000	0.000	0.000	61	46	120	940	100	0	0	0	272	47628	11.517	339	Error	"Not Defined"	"Csk"
1	22	4	"Csk"	"Csk"	13790	22840	140	246	388	338	58	61	58	24	94	90	0	0.000	0.000	0.000	188	330	106	0.000	0.000	0.000	0.000	87	39	156	1140	100	0	0	0	188	60533	13.625	330	Error	"Not Defined"	"Csk"
1	23	4	"CTACK "	"CTACK "	14200	22830	150	217	227	64	56	58	56	22	100	100	0	0.000	0.000	0.000	161	171	107	0.000	0.000	0.000	0.000	28	37	156	1272	100	0	0	0	161	35385	7.682	171	Error	"Not Defined"	"CTACK "
1	24	4	"CTACK "	"CTACK "	14590	22830	150	216	218	62	56	60	56	24	98	96	0	0.000	0.000	0.000	160	162	108	0.000	0.000	0.000	0.000	28	40	156	1272	100	0	0	0	160	34048	6.583	162	Error	"Not Defined"	"CTACK "
1	25	4	"CTLA-4 / CD152"	"CTLA-4 / CD152"	15050	22840	150	161	162	52	61	64	61	24	93	86	0	0.000	0.000	0.000	100	101	109	0.000	0.000	0.000	0.000	32	37	156	1272	100	0	0	0	100	25219	4.083	101	Error	"Not Defined"	"CTLA-4 / CD152"
1	26	4	"CTLA-4 / CD152"	"CTLA-4 / CD152"	15450	22830	150	130	134	45	60	63	60	22	89	70	0	0.000	0.000	0.000	70	74	110	0.000	0.000	0.000	0.000	33	34	156	1272	100	0	0	0	70	20864	3.227	74	Error	"Not Defined"	"CTLA-4 / CD152"
1	27	4	"CXCL14 / BRAK"	"CXCL14 / BRAK"	15770	22830	150	182	190	53	62	64	62	22	99	96	0	0.000	0.000	0.000	120	128	111	0.000	0.000	0.000	0.000	27	34	156	1272	100	0	0	0	120	29589	5.727	128	Error	"Not Defined"	"CXCL14 / BRAK"
1	28	4	"CXCL14 / BRAK"	"CXCL14 / BRAK"	16180	22830	160	180	187	53	62	64	62	22	99	94	0	0.000	0.000	0.000	118	125	112	0.000	0.000	0.000	0.000	28	34	208	1378	100	0	0	0	118	38873	5.591	125	Error	"Not Defined"	"CXCL14 / BRAK"
1	1	5	"CXCL16"	"CXCL16"	5400	23250	150	153	157	52	63	65	63	23	95	84	0	0.000	0.000	0.000	90	94	113	0.000	0.000	0.000	0.000	33	35	156	1010	100	0	0	0	90	24497	4.000	94	Error	"Not Defined"	"CXCL16"
1	2	5	"CXCL16"	"CXCL16"	5810	23250	150	161	166	48	62	66	62	25	98	88	0	0.000	0.000	0.000	99	104	114	0.000	0.000	0.000	0.000	28	37	156	1272	100	0	0	0	99	25825	4.000	104	Error	"Not Defined"	"CXCL16"
1	3	5	"CXCR2 / IL-8 RB"	"CXCR2 / IL-8 RB"	6240	23220	150	144	145	47	62	67	62	31	85	67	0	0.000	0.000	0.000	82	83	115	0.000	0.000	0.000	0.000	32	46	156	1272	100	0	0	0	82	22669	2.516	83	Error	"Not Defined"	"CXCR2 / IL-8 RB"
1	4	5	"CXCR2 / IL-8 RB"	"CXCR2 / IL-8 RB"	6640	23220	150	137	142	51	65	73	65	88	34	3	0	0.000	0.000	0.000	72	77	116	0.000	0.000	0.000	0.000	35	120	156	1272	100	0	0	0	72	22195	0.784	77	Error	"Not Defined"	"CXCR2 / IL-8 RB"
1	5	5	"CXCR3"	"CXCR3"	6990	23240	140	148	151	40	63	70	63	67	69	13	0	0.000	0.000	0.000	85	88	117	0.000	0.000	0.000	0.000	26	95	156	1140	100	0	0	0	85	23623	1.209	88	Error	"Not Defined"	"CXCR3"
1	6	5	"CXCR3"	"CXCR3"	7390	23240	140	149	153	42	60	64	60	42	89	55	0	0.000	0.000	0.000	89	93	118	0.000	0.000	0.000	0.000	27	65	156	1140	100	0	0	0	89	23850	2.119	93	Error	"Not Defined"	"CXCR3"
1	7	5	"CXCR4"	"CXCR4"	7820	23230	150	177	181	54	57	60	57	22	99	94	0	0.000	0.000	0.000	120	124	119	0.000	0.000	0.000	0.000	29	36	156	1272	100	0	0	0	120	28255	5.500	124	Error	"Not Defined"	"CXCR4"
1	8	5	"CXCR4"	"CXCR4"	8220	23230	150	199	209	62	57	60	57	30	99	96	0	0.000	0.000	0.000	142	152	120	0.000	0.000	0.000	0.000	29	50	156	1272	100	0	0	0	142	32615	4.967	152	Error	"Not Defined"	"CXCR4"
1	9	5	"CXCR6"	"CXCR6"	8570	23230	150	198	226	126	57	60	57	27	98	97	0	0.000	0.000	0.000	141	169	121	0.000	0.000	0.000	0.000	55	45	156	1272	100	0	0	0	141	35204	6.148	169	Error	"Not Defined"	"CXCR6"
1	10	5	"CXCR6"	"CXCR6"	8970	23240	160	216	246	134	58	81	58	810	0	0	0	0.000	0.000	0.000	158	188	122	0.000	0.000	0.000	0.000	54	1000	208	1512	100	0	0	0	158	51065	0.204	188	Error	"Not Defined"	"CXCR6"
1	11	5	"DAN"	"DAN"	9400	23240	140	149	150	48	60	62	60	21	94	83	0	0.000	0.000	0.000	89	90	123	0.000	0.000	0.000	0.000	32	33	156	1140	100	0	0	0	89	23444	4.190	90	Error	"Not Defined"	"DAN"
1	12	5	"DAN"	"DAN"	9810	23230	130	149	149	54	62	64	62	22	90	75	0	0.000	0.000	0.000	87	87	124	0.000	0.000	0.000	0.000	36	34	120	940	100	0	0	0	87	17928	3.864	87	Error	"Not Defined"	"DAN"
1	13	5	"Decorin"	"Decorin"	10240	23230	150	129	132	48	61	64	61	23	85	67	0	0.000	0.000	0.000	68	71	125	0.000	0.000	0.000	0.000	36	35	156	1272	100	0	0	0	68	20652	2.957	71	Error	"Not Defined"	"Decorin"
1	14	5	"Decorin"	"Decorin"	10650	23230	160	107	112	43	60	63	60	22	72	51	0	0.000	0.000	0.000	47	52	126	0.000	0.000	0.000	0.000	38	34	208	1512	100	0	0	0	47	23236	2.227	52	Error	"Not Defined"	"Decorin"
1	15	5	"DKK-1"	"DKK-1"	11020	23230	130	86	85	31	63	65	63	23	47	19	0	0.000	0.000	0.000	23	22	127	0.000	0.000	0.000	0.000	36	35	120	940	100	0	0	0	23	10243	0.870	22	Error	"Not Defined"	"DKK-1"
1	16	5	"DKK-1"	"DKK-1"	11400	23240	150	90	95	31	60	63	60	22	60	35	0	0.000	0.000	0.000	30	35	128	0.000	0.000	0.000	0.000	32	34	156	1272	100	0	0	0	30	14815	1.455	35	Error	"Not Defined"	"DKK-1"
1	17	5	"Dkk-3"	"Dkk-3"	11810	23230	140	238	239	65	59	61	59	23	98	96	0	0.000	0.000	0.000	179	180	129	0.000	0.000	0.000	0.000	27	37	156	1140	100	0	0	0	179	37260	7.739	180	Error	"Not Defined"	"Dkk-3"
1	18	5	"Dkk-3"	"Dkk-3"	12210	23240	150	215	221	57	58	59	58	24	100	99	0	0.000	0.000	0.000	157	163	130	0.000	0.000	0.000	0.000	25	40	156	1272	100	0	0	0	157	34490	6.750	163	Error	"Not Defined"	"Dkk-3"
1	19	5	"Dkk-4"	"Dkk-4"	12630	23230	150	112	114	31	58	60	58	23	83	64	0	0.000	0.000	0.000	54	56	131	0.000	0.000	0.000	0.000	27	38	156	1272	100	0	0	0	54	17782	2.348	56	Error	"Not Defined"	"Dkk-4"
1	20	5	"Dkk-4"	"Dkk-4"	13030	23230	150	126	146	172	59	61	59	23	89	68	0	0.000	0.000	0.000	67	87	132	0.000	0.000	0.000	0.000	117	37	156	1272	100	0	0	0	67	22842	3.696	87	Error	"Not Defined"	"Dkk-4"
1	21	5	"DPPIV / CD26"	"DPPIV / CD26"	13390	23240	140	190	188	62	58	60	58	25	96	88	0	0.000	0.000	0.000	132	130	133	0.000	0.000	0.000	0.000	32	41	156	1140	100	0	0	0	132	29275	5.120	130	Error	"Not Defined"	"DPPIV / CD26"
1	22	5	"DPPIV / CD26"	"DPPIV / CD26"	13790	23230	140	213	221	69	59	62	59	32	96	94	0	0.000	0.000	0.000	154	162	134	0.000	0.000	0.000	0.000	31	51	156	1140	100	0	0	0	154	34516	4.969	162	Error	"Not Defined"	"DPPIV / CD26"
1	23	5	"DR3 / TNFRSF25"	"DR3 / TNFRSF25"	14220	23240	140	132	128	45	57	109	57	1545	0	0	0	0.000	0.000	0.000	75	71	135	0.000	0.000	0.000	0.000	35	1417	156	1140	100	0	0	0	75	19909	0.012	71	Error	"Not Defined"	"DR3 / TNFRSF25"
1	24	5	"DR3 / TNFRSF25"	"DR3 / TNFRSF25"	14620	23240	140	128	134	46	58	60	58	21	88	73	0	0.000	0.000	0.000	70	76	136	0.000	0.000	0.000	0.000	34	35	156	1140	100	0	0	0	70	20925	3.524	76	Error	"Not Defined"	"DR3 / TNFRSF25"
1	25	5	"Dtk"	"Dtk"	14970	23240	160	189	213	281	57	60	57	20	97	94	0	0.000	0.000	0.000	132	156	137	0.000	0.000	0.000	0.000	131	33	208	1512	100	0	0	0	132	44296	7.650	156	Error	"Not Defined"	"Dtk"
1	26	5	"Dtk"	"Dtk"	15370	23240	160	193	193	53	59	62	59	20	98	96	0	0.000	0.000	0.000	134	134	138	0.000	0.000	0.000	0.000	27	32	208	1512	100	0	0	0	134	40122	6.550	134	Error	"Not Defined"	"Dtk"
1	27	5	"EDAR"	"EDAR"	15800	23230	150	158	159	45	61	63	61	22	96	86	0	0.000	0.000	0.000	97	98	139	0.000	0.000	0.000	0.000	28	34	156	1272	100	0	0	0	97	24819	4.364	98	Error	"Not Defined"	"EDAR"
1	28	5	"EDAR"	"EDAR"	16200	23240	140	154	158	46	62	65	62	24	96	84	0	0.000	0.000	0.000	92	96	140	0.000	0.000	0.000	0.000	29	36	156	1044	100	0	0	0	92	24602	3.875	96	Error	"Not Defined"	"EDAR"
1	1	6	"EGF R"	"EGF R"	5450	23630	150	149	152	41	69	100	69	480	0	0	0	0.000	0.000	0.000	80	83	141	0.000	0.000	0.000	0.000	26	480	156	1176	100	0	0	0	80	23742	0.108	83	Error	"Not Defined"	"EGF R"
1	2	6	"EGF R"	"EGF R"	5860	23630	140	152	166	139	67	75	67	78	54	8	0	0.000	0.000	0.000	85	99	142	0.000	0.000	0.000	0.000	83	104	156	1140	100	0	0	0	85	25950	1.167	99	Error	"Not Defined"	"EGF R"
1	3	6	"EG-VEGF / PK1"	"EG-VEGF / PK1"	6180	23620	150	201	214	86	63	74	63	167	33	4	0	0.000	0.000	0.000	138	151	143	0.000	0.000	0.000	0.000	40	225	156	1272	100	0	0	0	138	33357	0.838	151	Error	"Not Defined"	"EG-VEGF / PK1"
1	4	6	"EG-VEGF / PK1"	"EG-VEGF / PK1"	6580	23630	160	208	219	95	63	76	63	170	33	5	0	0.000	0.000	0.000	145	156	144	0.000	0.000	0.000	0.000	43	223	208	1512	100	0	0	0	145	45488	0.841	156	Error	"Not Defined"	"EG-VEGF / PK1"
1	5	6	"Endocan"	"Endocan"	7010	23640	150	165	176	73	61	65	61	35	94	75	0	0.000	0.000	0.000	104	115	145	0.000	0.000	0.000	0.000	41	53	156	1272	100	0	0	0	104	27513	3.171	115	Error	"Not Defined"	"Endocan"
1	6	6	"Endocan"	"Endocan"	7410	23640	150	181	198	83	63	92	63	392	1	0	0	0.000	0.000	0.000	118	135	146	0.000	0.000	0.000	0.000	41	426	156	1272	100	0	0	0	118	30890	0.270	135	Error	"Not Defined"	"Endocan"
1	7	6	"Endoglin / CD105"	"Endoglin / CD105"	7830	23630	160	199	196	63	58	61	58	28	95	89	0	0.000	0.000	0.000	141	138	147	0.000	0.000	0.000	0.000	32	45	208	1512	100	0	0	0	141	40817	4.821	138	Error	"Not Defined"	"Endoglin / CD105"
1	8	6	"Endoglin / CD105"	"Endoglin / CD105"	8230	23630	160	204	202	65	58	62	58	32	95	88	0	0.000	0.000	0.000	146	144	148	0.000	0.000	0.000	0.000	32	51	208	1512	100	0	0	0	146	41972	4.375	144	Error	"Not Defined"	"Endoglin / CD105"
1	9	6	"Endostatin"	"Endostatin"	8590	23640	140	121	124	41	58	60	58	23	86	67	0	0.000	0.000	0.000	63	66	149	0.000	0.000	0.000	0.000	33	38	156	1140	100	0	0	0	63	19337	2.783	66	Error	"Not Defined"	"Endostatin"
1	10	6	"Endostatin"	"Endostatin"	8990	23640	140	129	134	47	58	60	58	23	88	76	0	0.000	0.000	0.000	71	76	150	0.000	0.000	0.000	0.000	35	38	156	1140	100	0	0	0	71	20867	3.217	76	Error	"Not Defined"	"Endostatin"
1	11	6	"Eotaxin "	"Eotaxin "	9420	23640	160	96	98	37	57	60	57	23	64	38	0	0.000	0.000	0.000	39	41	151	0.000	0.000	0.000	0.000	37	38	208	1512	100	0	0	0	39	20410	1.652	41	Error	"Not Defined"	"Eotaxin "
1	12	6	"Eotaxin "	"Eotaxin "	9820	23640	160	95	101	43	60	62	60	22	61	38	0	0.000	0.000	0.000	35	41	152	0.000	0.000	0.000	0.000	42	35	208	1512	100	0	0	0	35	20961	1.773	41	Error	"Not Defined"	"Eotaxin "
1	13	6	"Eotaxin-2"	"Eotaxin-2"	10170	23650	150	146	148	45	62	64	62	22	92	81	0	0.000	0.000	0.000	84	86	153	0.000	0.000	0.000	0.000	30	34	156	1272	100	0	0	0	84	23067	3.818	86	Error	"Not Defined"	"Eotaxin-2"
1	14	6	"Eotaxin-2"	"Eotaxin-2"	10580	23640	160	127	127	46	62	65	62	30	75	54	0	0.000	0.000	0.000	65	65	154	0.000	0.000	0.000	0.000	36	46	208	1512	100	0	0	0	65	26413	2.067	65	Error	"Not Defined"	"Eotaxin-2"
1	15	6	"Epigen"	"Epigen"	11000	23640	140	157	158	43	62	64	62	27	95	82	0	0.000	0.000	0.000	95	96	155	0.000	0.000	0.000	0.000	27	42	156	1140	100	0	0	0	95	24697	3.481	96	Error	"Not Defined"	"Epigen"
1	16	6	"Epigen"	"Epigen"	11400	23640	140	166	166	41	61	64	61	27	98	91	0	0.000	0.000	0.000	105	105	156	0.000	0.000	0.000	0.000	24	42	156	1140	100	0	0	0	105	25825	3.778	105	Error	"Not Defined"	"Epigen"
1	17	6	"Epiregulin"	"Epiregulin"	11840	23630	150	171	167	49	59	61	59	28	96	82	0	0.000	0.000	0.000	112	108	157	0.000	0.000	0.000	0.000	29	45	156	1272	100	0	0	0	112	26083	3.786	108	Error	"Not Defined"	"Epiregulin"
1	18	6	"Epiregulin"	"Epiregulin"	12240	23630	150	177	176	53	60	64	60	35	92	78	0	0.000	0.000	0.000	117	116	158	0.000	0.000	0.000	0.000	30	54	156	1272	100	0	0	0	117	27525	3.200	116	Error	"Not Defined"	"Epiregulin"
1	19	6	"Erythropoietin (EPO)"	"Erythropoietin (EPO)"	12580	23630	160	150	153	82	60	68	60	97	39	3	0	0.000	0.000	0.000	90	93	159	0.000	0.000	0.000	0.000	53	142	208	1512	100	0	0	0	90	31728	0.876	93	Error	"Not Defined"	"Erythropoietin (EPO)"
1	20	6	"Erythropoietin (EPO)"	"Erythropoietin (EPO)"	12980	23630	160	163	168	51	59	61	59	23	97	89	0	0.000	0.000	0.000	104	109	160	0.000	0.000	0.000	0.000	30	37	208	1512	100	0	0	0	104	34849	4.652	109	Error	"Not Defined"	"Erythropoietin (EPO)"
1	21	6	"E-Selectin"	"E-Selectin"	13410	23640	140	209	213	68	58	59	58	21	99	98	0	0.000	0.000	0.000	151	155	161	0.000	0.000	0.000	0.000	31	35	156	1140	100	0	0	0	151	33241	7.333	155	Error	"Not Defined"	"E-Selectin"
1	22	6	"E-Selectin"	"E-Selectin"	13810	23640	140	209	211	67	60	65	60	100	78	20	0	0.000	0.000	0.000	149	151	162	0.000	0.000	0.000	0.000	31	153	156	1140	100	0	0	0	149	32976	1.460	151	Error	"Not Defined"	"E-Selectin"
1	23	6	"FADD"	"FADD"	14230	23630	130	238	247	65	66	69	66	28	100	100	0	0.000	0.000	0.000	172	181	163	0.000	0.000	0.000	0.000	26	40	120	940	100	0	0	0	172	29654	6.357	181	Error	"Not Defined"	"FADD"
1	24	6	"FADD"	"FADD"	14640	23630	140	216	219	68	59	69	59	224	17	0	0	0.000	0.000	0.000	157	160	164	0.000	0.000	0.000	0.000	31	324	156	1140	100	0	0	0	157	34125	0.670	160	Error	"Not Defined"	"FADD"
1	25	6	"FAM3B"	"FAM3B"	14990	23640	140	101	104	35	58	96	58	1191	0	0	0	0.000	0.000	0.000	43	46	165	0.000	0.000	0.000	0.000	33	1240	156	1140	100	0	0	0	43	16291	0.007	46	Error	"Not Defined"	"FAM3B"
1	26	6	"FAM3B"	"FAM3B"	15380	23640	140	109	113	34	57	60	57	20	86	69	0	0.000	0.000	0.000	52	56	166	0.000	0.000	0.000	0.000	30	33	156	1140	100	0	0	0	52	17654	2.650	56	Error	"Not Defined"	"FAM3B"
1	27	6	"Fas / TNFRSF6"	"Fas / TNFRSF6"	15810	23640	160	279	1636	3227	60	62	60	21	95	92	0	0.000	0.000	0.000	219	1576	167	0.000	0.000	0.000	0.000	197	33	208	1512	100	0	0	0	219	340358	74.952	1576	Error	"Not Defined"	"Fas / TNFRSF6"
1	28	6	"Fas / TNFRSF6"	"Fas / TNFRSF6"	16210	23640	150	612	1837	3213	59	61	59	20	100	100	0	0.000	0.000	0.000	553	1778	168	0.000	0.000	0.000	0.000	174	32	156	1114	100	0	0	0	553	286574	88.800	1778	Error	"Not Defined"	"Fas / TNFRSF6"
1	1	7	"Fas Ligand"	"Fas Ligand"	5380	24040	160	110	122	69	67	71	67	27	74	40	0	0.000	0.000	0.000	43	55	169	0.000	0.000	0.000	0.000	56	38	208	1066	100	0	0	0	43	25392	1.889	55	Error	"Not Defined"	"Fas Ligand"
1	2	7	"Fas Ligand"	"Fas Ligand"	5760	24030	150	128	132	59	66	71	66	32	75	48	0	0.000	0.000	0.000	62	66	170	0.000	0.000	0.000	0.000	44	45	156	1272	100	0	0	0	62	20579	1.906	66	Error	"Not Defined"	"Fas Ligand"
1	3	7	"FCrRIIB / CD32b"	"FCrRIIB / CD32b"	6200	24030	150	173	176	61	64	69	64	54	87	50	0	0.000	0.000	0.000	109	112	171	0.000	0.000	0.000	0.000	34	78	156	1272	100	0	0	0	109	27468	1.981	112	Error	"Not Defined"	"FCrRIIB / CD32b"
1	4	7	"FCrRIIB / CD32b"	"FCrRIIB / CD32b"	6600	24030	140	192	201	62	63	68	63	35	99	89	0	0.000	0.000	0.000	129	138	172	0.000	0.000	0.000	0.000	30	51	156	1140	100	0	0	0	129	31403	3.800	138	Error	"Not Defined"	"FCrRIIB / CD32b"
1	5	7	"FGF R3"	"FGF R3"	7050	24030	150	221	252	119	62	66	62	40	98	92	0	0.000	0.000	0.000	159	190	173	0.000	0.000	0.000	0.000	47	60	156	1272	100	0	0	0	159	39245	4.650	190	Error	"Not Defined"	"FGF R3"
1	6	7	"FGF R3"	"FGF R3"	7450	24030	150	258	280	111	60	64	60	25	100	98	0	0.000	0.000	0.000	198	220	174	0.000	0.000	0.000	0.000	39	39	156	1272	100	0	0	0	198	43748	8.640	220	Error	"Not Defined"	"FGF R3"
1	7	7	"FGF R4"	"FGF R4"	7780	24030	160	145	148	51	59	61	59	24	90	76	0	0.000	0.000	0.000	86	89	175	0.000	0.000	0.000	0.000	34	39	208	1512	100	0	0	0	86	30820	3.625	89	Error	"Not Defined"	"FGF R4"
1	8	7	"FGF R4"	"FGF R4"	8180	24030	160	153	155	56	57	59	57	23	90	84	0	0.000	0.000	0.000	96	98	176	0.000	0.000	0.000	0.000	36	38	208	1512	100	0	0	0	96	32292	4.174	98	Error	"Not Defined"	"FGF R4"
1	9	7	"FGF R5 beta"	"FGF R5 beta"	8610	24040	150	299	322	112	60	62	60	23	100	100	0	0.000	0.000	0.000	239	262	177	0.000	0.000	0.000	0.000	34	37	156	1272	100	0	0	0	239	50215	11.304	262	Error	"Not Defined"	"FGF R5 beta"
1	10	7	"FGF R5 beta"	"FGF R5 beta"	9010	24040	150	299	318	105	58	61	58	31	100	99	0	0.000	0.000	0.000	241	260	178	0.000	0.000	0.000	0.000	33	50	156	1272	100	0	0	0	241	49567	8.290	260	Error	"Not Defined"	"FGF R5 beta"
1	11	7	"FGF-21"	"FGF-21"	9430	24020	150	130	129	40	58	61	58	24	88	68	0	0.000	0.000	0.000	72	71	179	0.000	0.000	0.000	0.000	31	39	156	1272	100	0	0	0	72	20119	2.833	71	Error	"Not Defined"	"FGF-21"
1	12	7	"FGF-21"	"FGF-21"	9830	24020	150	120	124	39	59	65	59	101	16	0	0	0.000	0.000	0.000	61	65	180	0.000	0.000	0.000	0.000	31	155	156	1272	100	0	0	0	61	19317	0.584	65	Error	"Not Defined"	"FGF-21"
1	13	7	"Fit-3 Ligand"	"Fit-3 Ligand"	10190	24040	140	115	117	38	60	62	60	22	83	59	0	0.000	0.000	0.000	55	57	181	0.000	0.000	0.000	0.000	32	35	156	1140	100	0	0	0	55	18179	2.500	57	Error	"Not Defined"	"Fit-3 Ligand"
1	14	7	"Fit-3 Ligand"	"Fit-3 Ligand"	10590	24040	140	117	118	39	62	64	62	22	78	57	0	0.000	0.000	0.000	55	56	182	0.000	0.000	0.000	0.000	33	34	156	1140	100	0	0	0	55	18400	2.455	56	Error	"Not Defined"	"Fit-3 Ligand"
1	15	7	"FLRG (Follistatin)"	"FLRG (Follistatin)"	11010	24040	140	156	162	64	60	62	60	22	92	88	0	0.000	0.000	0.000	96	102	183	0.000	0.000	0.000	0.000	39	35	156	1140	100	0	0	0	96	25323	4.545	102	Error	"Not Defined"	"FLRG (Follistatin)"
