ATF	1.0
29	43    
"Type=GenePix Export 3"
"DateTime=2025/02/10 14:22:00"
"Settings=E:\Conboy\2025-01-31 Antibody Array\Settings\104sa1_450_33.gps"
"GalFile=C:\Documents and Settings\Misha\Desktop\Etsuko_Mice_Array.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=E:\Conboy\2025-02-10\s1-4.14.s1.Gain480Power33.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (#1/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=5280, 3560"
"Creator=GenePix Pro 6.1.0.4"
"Scanner=GenePix 4000B [133411]"
"FocusPosition=0"
"Temperature=26.3878"
"LinesAveraged=1"
"Comment="
"PMTGain=480"
"ScanPower=33"
"LaserPower=3.09532"
"Filters=<Empty>"
"ScanRegion=528,356,1636,1264"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"Ratio of Medians (#1/532)"	"Ratio of Means (#1/532)"	"Median of Ratios (#1/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Index"	"Mean of Ratios (#1/532)"	"Ratios SD (#1/532)"	"Rgn Ratio (#1/532)"	"Rgn R2 (#1/532)"	"F532 CV"	"B532 CV"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (#1/532)"	"F532 Total Intensity"	"SNR 532"	"Sum of Means (#1/532)"	"Log Ratio (#1/532)"	"Accession"	"Symbol"
1	5	4	"Cerberus 1"	"Cerberus 1"	6980	4930	160	190	194	69	61	63	61	21	95	91	0	0.000	0.000	0.000	129	133	89	0.000	0.000	0.000	0.000	35	33	208	1512	100	0	0	0	129	40432	6.238	133	Error	"Not Defined"	"Cerberus 1"
1	6	4	"Cerberus 1"	"Cerberus 1"	7380	4930	160	182	190	63	62	65	62	36	93	83	0	0.000	0.000	0.000	120	128	90	0.000	0.000	0.000	0.000	33	55	208	1512	100	0	0	0	120	39447	3.472	128	Error	"Not Defined"	"Cerberus 1"
1	7	4	"Chordin-Like 2"	"Chordin-Like 2"	7810	4930	140	159	163	53	62	64	62	23	94	84	0	0.000	0.000	0.000	97	101	91	0.000	0.000	0.000	0.000	32	35	156	1140	100	0	0	0	97	25499	4.304	101	Error	"Not Defined"	"Chordin-Like 2"
1	8	4	"Chordin-Like 2"	"Chordin-Like 2"	8210	4930	150	157	166	55	64	66	64	24	94	84	0	0.000	0.000	0.000	93	102	92	0.000	0.000	0.000	0.000	33	36	156	1272	100	0	0	0	93	25825	4.167	102	Error	"Not Defined"	"Chordin-Like 2"
1	9	4	"Coagulation Factor III / Tissue Factor"	"Coagulation Factor III / Tissue Factor"	8640	4910	150	86	91	33	63	66	63	31	42	16	0	0.000	0.000	0.000	23	28	93	0.000	0.000	0.000	0.000	36	46	156	1272	100	0	0	0	23	14183	0.806	28	Error	"Not Defined"	"Coagulation Factor III / Tissue Factor"
1	10	4	"Coagulation Factor III / Tissue Factor"	"Coagulation Factor III / Tissue Factor"	9060	4920	170	92	95	36	64	66	64	25	52	25	0	0.000	0.000	0.000	28	31	94	0.000	0.000	0.000	0.000	37	37	208	1634	100	0	0	0	28	19823	1.160	31	Error	"Not Defined"	"Coagulation Factor III / Tissue Factor"
1	11	4	"Common gamma Chain / IL-2 R gamma"	"Common gamma Chain / IL-2 R gamma"	9380	4920	160	219	249	121	65	69	65	38	97	87	0	0.000	0.000	0.000	154	184	95	0.000	0.000	0.000	0.000	48	55	208	1496	100	0	0	0	154	51813	4.737	184	Error	"Not Defined"	"Common gamma Chain / IL-2 R gamma"
1	12	4	"Common gamma Chain / IL-2 R gamma"	"Common gamma Chain / IL-2 R gamma"	9780	4920	160	273	307	150	68	89	68	321	17	2	0	0.000	0.000	0.000	205	239	96	0.000	0.000	0.000	0.000	48	360	208	1512	100	0	0	0	205	63893	0.679	239	Error	"Not Defined"	"Common gamma Chain / IL-2 R gamma"
1	13	4	"CRG-2"	"CRG-2"	10230	4930	150	203	226	159	68	73	68	42	96	79	0	0.000	0.000	0.000	135	158	97	0.000	0.000	0.000	0.000	70	57	156	1272	100	0	0	0	135	35330	3.643	158	Error	"Not Defined"	"CRG-2"
1	14	4	"CRG-2"	"CRG-2"	10620	4930	150	239	256	107	67	74	67	53	98	84	0	0.000	0.000	0.000	172	189	98	0.000	0.000	0.000	0.000	41	71	156	1272	100	0	0	0	172	39883	3.434	189	Error	"Not Defined"	"CRG-2"
1	15	4	"Cripto"	"Cripto"	11040	4910	150	197	228	117	67	74	67	81	85	31	0	0.000	0.000	0.000	130	161	99	0.000	0.000	0.000	0.000	51	109	156	1272	100	0	0	0	130	35557	1.901	161	Error	"Not Defined"	"Cripto"
1	16	4	"Cripto"	"Cripto"	11440	4920	150	219	227	77	65	69	65	25	99	96	0	0.000	0.000	0.000	154	162	100	0.000	0.000	0.000	0.000	33	36	156	1272	100	0	0	0	154	35469	6.320	162	Error	"Not Defined"	"Cripto"
1	17	4	"Crossveinless-2"	"Crossveinless-2"	11800	4920	130	160	160	51	66	68	66	24	90	83	0	0.000	0.000	0.000	94	94	101	0.000	0.000	0.000	0.000	31	35	120	940	100	0	0	0	94	19208	3.833	94	Error	"Not Defined"	"Crossveinless-2"
1	18	4	"Crossveinless-2"	"Crossveinless-2"	12200	4920	140	159	162	50	66	70	66	28	92	79	0	0.000	0.000	0.000	93	96	102	0.000	0.000	0.000	0.000	30	40	156	1140	100	0	0	0	93	25209	3.286	96	Error	"Not Defined"	"Crossveinless-2"
1	19	4	"Cryptic"	"Cryptic"	12620	4930	140	229	248	99	65	67	65	26	99	98	0	0.000	0.000	0.000	164	183	103	0.000	0.000	0.000	0.000	39	38	156	1140	100	0	0	0	164	38747	6.962	183	Error	"Not Defined"	"Cryptic"
1	20	4	"Cryptic"	"Cryptic"	13020	4930	140	268	273	76	69	74	69	36	100	98	0	0.000	0.000	0.000	199	204	104	0.000	0.000	0.000	0.000	27	48	156	1140	100	0	0	0	199	42664	5.528	204	Error	"Not Defined"	"Cryptic"
1	21	4	"Csk"	"Csk"	13410	4930	140	391	552	397	69	73	69	29	100	100	0	0.000	0.000	0.000	322	483	105	0.000	0.000	0.000	0.000	71	39	156	1140	100	0	0	0	322	86174	16.517	483	Error	"Not Defined"	"Csk"
1	22	4	"Csk"	"Csk"	13800	4930	140	400	600	466	69	93	69	371	46	23	0	0.000	0.000	0.000	331	531	106	0.000	0.000	0.000	0.000	77	398	156	1140	100	0	0	0	331	93593	1.367	531	Error	"Not Defined"	"Csk"
1	23	4	"CTACK "	"CTACK "	14200	4920	140	271	274	72	69	73	69	31	99	99	0	0.000	0.000	0.000	202	205	107	0.000	0.000	0.000	0.000	26	42	156	1140	100	0	0	0	202	42681	6.484	205	Error	"Not Defined"	"CTACK "
1	24	4	"CTACK "	"CTACK "	14600	4920	140	252	313	558	66	68	66	24	100	100	0	0.000	0.000	0.000	186	247	108	0.000	0.000	0.000	0.000	178	35	156	1140	100	0	0	0	186	48895	10.208	247	Error	"Not Defined"	"CTACK "
1	25	4	"CTLA-4 / CD152"	"CTLA-4 / CD152"	15050	4910	160	160	163	65	63	66	63	23	87	78	0	0.000	0.000	0.000	97	100	109	0.000	0.000	0.000	0.000	39	34	208	1512	100	0	0	0	97	33862	4.217	100	Error	"Not Defined"	"CTLA-4 / CD152"
1	26	4	"CTLA-4 / CD152"	"CTLA-4 / CD152"	15450	4920	150	150	162	59	68	74	68	32	88	65	0	0.000	0.000	0.000	82	94	110	0.000	0.000	0.000	0.000	36	43	156	1272	100	0	0	0	82	25318	2.750	94	Error	"Not Defined"	"CTLA-4 / CD152"
1	27	4	"CXCL14 / BRAK"	"CXCL14 / BRAK"	15790	4920	160	232	237	76	68	72	68	27	96	96	0	0.000	0.000	0.000	164	169	111	0.000	0.000	0.000	0.000	32	37	208	1512	100	0	0	0	164	49228	6.111	169	Error	"Not Defined"	"CXCL14 / BRAK"
1	28	4	"CXCL14 / BRAK"	"CXCL14 / BRAK"	16190	4910	160	220	219	75	65	70	65	43	93	84	0	0.000	0.000	0.000	155	154	112	0.000	0.000	0.000	0.000	34	61	208	1344	100	0	0	0	155	45655	3.465	154	Error	"Not Defined"	"CXCL14 / BRAK"
1	1	5	"CXCL16"	"CXCL16"	5410	5330	140	175	174	51	63	66	63	26	96	88	0	0.000	0.000	0.000	112	111	113	0.000	0.000	0.000	0.000	29	39	156	954	100	0	0	0	112	27195	4.154	111	Error	"Not Defined"	"CXCL16"
1	2	5	"CXCL16"	"CXCL16"	5810	5300	90	170	179	57	74	222	74	600	0	0	0	0.000	0.000	0.000	96	105	114	0.000	0.000	0.000	0.000	31	270	52	420	100	0	0	0	96	9323	-0.072	105	Error	"Not Defined"	"CXCL16"
1	3	5	"CXCR2 / IL-8 RB"	"CXCR2 / IL-8 RB"	6240	5310	160	142	143	49	62	65	62	24	87	75	0	0.000	0.000	0.000	80	81	115	0.000	0.000	0.000	0.000	34	36	208	1512	100	0	0	0	80	29729	3.250	81	Error	"Not Defined"	"CXCR2 / IL-8 RB"
1	4	5	"CXCR2 / IL-8 RB"	"CXCR2 / IL-8 RB"	6650	5310	150	146	148	51	59	62	59	23	91	78	0	0.000	0.000	0.000	87	89	116	0.000	0.000	0.000	0.000	34	37	156	1272	100	0	0	0	87	23101	3.739	89	Error	"Not Defined"	"CXCR2 / IL-8 RB"
1	5	5	"CXCR3"	"CXCR3"	7000	5320	150	151	147	47	59	62	59	23	91	78	0	0.000	0.000	0.000	92	88	117	0.000	0.000	0.000	0.000	31	37	156	1272	100	0	0	0	92	22956	3.696	88	Error	"Not Defined"	"CXCR3"
1	6	5	"CXCR3"	"CXCR3"	7400	5320	150	168	165	52	60	63	60	25	95	88	0	0.000	0.000	0.000	108	105	118	0.000	0.000	0.000	0.000	31	39	156	1272	100	0	0	0	108	25809	4.080	105	Error	"Not Defined"	"CXCR3"
1	7	5	"CXCR4"	"CXCR4"	7820	5320	150	202	204	63	63	65	63	24	98	95	0	0.000	0.000	0.000	139	141	119	0.000	0.000	0.000	0.000	30	36	156	1272	100	0	0	0	139	31880	5.792	141	Error	"Not Defined"	"CXCR4"
1	8	5	"CXCR4"	"CXCR4"	8220	5320	150	203	208	62	63	69	63	116	64	8	0	0.000	0.000	0.000	140	145	120	0.000	0.000	0.000	0.000	29	168	156	1272	100	0	0	0	140	32385	1.198	145	Error	"Not Defined"	"CXCR4"
1	9	5	"CXCR6"	"CXCR6"	8570	5320	150	205	246	160	63	65	63	23	98	97	0	0.000	0.000	0.000	142	183	121	0.000	0.000	0.000	0.000	65	35	156	1272	100	0	0	0	142	38340	7.870	183	Error	"Not Defined"	"CXCR6"
1	10	5	"CXCR6"	"CXCR6"	8970	5320	150	230	254	109	65	66	65	23	100	98	0	0.000	0.000	0.000	165	189	122	0.000	0.000	0.000	0.000	42	34	156	1272	100	0	0	0	165	39664	8.174	189	Error	"Not Defined"	"CXCR6"
1	11	5	"DAN"	"DAN"	9420	5330	160	138	142	58	66	68	66	24	76	64	0	0.000	0.000	0.000	72	76	123	0.000	0.000	0.000	0.000	40	35	208	1512	100	0	0	0	72	29457	3.083	76	Error	"Not Defined"	"DAN"
1	12	5	"DAN"	"DAN"	9820	5330	150	136	148	56	70	74	70	30	80	54	0	0.000	0.000	0.000	66	78	124	0.000	0.000	0.000	0.000	37	40	156	1272	100	0	0	0	66	23110	2.467	78	Error	"Not Defined"	"DAN"
1	13	5	"Decorin"	"Decorin"	10250	5320	150	138	162	258	70	77	70	47	63	33	0	0.000	0.000	0.000	68	92	125	0.000	0.000	0.000	0.000	159	61	156	1272	100	0	0	0	68	25303	1.809	92	Error	"Not Defined"	"Decorin"
1	14	5	"Decorin"	"Decorin"	10650	5310	150	135	146	62	68	92	68	276	0	0	0	0.000	0.000	0.000	67	78	126	0.000	0.000	0.000	0.000	42	300	156	1272	100	0	0	0	67	22801	0.196	78	Error	"Not Defined"	"Decorin"
1	15	5	"DKK-1"	"DKK-1"	10990	5310	140	97	106	114	67	81	67	225	0	0	0	0.000	0.000	0.000	30	39	127	0.000	0.000	0.000	0.000	107	277	156	1140	100	0	0	0	30	16585	0.111	39	Error	"Not Defined"	"DKK-1"
1	16	5	"DKK-1"	"DKK-1"	11400	5330	150	98	100	35	65	68	65	24	60	30	0	0.000	0.000	0.000	33	35	128	0.000	0.000	0.000	0.000	35	35	156	1272	100	0	0	0	33	15662	1.333	35	Error	"Not Defined"	"DKK-1"
1	17	5	"Dkk-3"	"Dkk-3"	11820	5330	140	231	234	69	67	69	67	27	99	96	0	0.000	0.000	0.000	164	167	129	0.000	0.000	0.000	0.000	29	39	156	1140	100	0	0	0	164	36573	6.111	167	Error	"Not Defined"	"Dkk-3"
1	18	5	"Dkk-3"	"Dkk-3"	12220	5330	150	249	260	71	66	68	66	26	99	99	0	0.000	0.000	0.000	183	194	130	0.000	0.000	0.000	0.000	27	38	156	1272	100	0	0	0	183	40504	7.385	194	Error	"Not Defined"	"Dkk-3"
1	19	5	"Dkk-4"	"Dkk-4"	12640	5320	150	136	138	45	68	70	68	27	80	62	0	0.000	0.000	0.000	68	70	131	0.000	0.000	0.000	0.000	32	38	156	1272	100	0	0	0	68	21550	2.519	70	Error	"Not Defined"	"Dkk-4"
1	20	5	"Dkk-4"	"Dkk-4"	13040	5320	150	147	149	47	67	78	67	170	3	0	0	0.000	0.000	0.000	80	82	132	0.000	0.000	0.000	0.000	31	217	156	1272	100	0	0	0	80	23213	0.418	82	Error	"Not Defined"	"Dkk-4"
1	21	5	"DPPIV / CD26"	"DPPIV / CD26"	13400	5320	140	222	231	73	72	77	72	59	94	67	0	0.000	0.000	0.000	150	159	133	0.000	0.000	0.000	0.000	31	76	156	1140	100	0	0	0	150	36077	2.610	159	Error	"Not Defined"	"DPPIV / CD26"
1	22	5	"DPPIV / CD26"	"DPPIV / CD26"	13800	5320	150	230	241	107	66	69	66	26	99	97	0	0.000	0.000	0.000	164	175	134	0.000	0.000	0.000	0.000	44	37	156	1272	100	0	0	0	164	37539	6.615	175	Error	"Not Defined"	"DPPIV / CD26"
1	23	5	"DR3 / TNFRSF25"	"DR3 / TNFRSF25"	14220	5330	140	150	163	55	68	72	68	29	91	76	0	0.000	0.000	0.000	82	95	135	0.000	0.000	0.000	0.000	33	40	156	1140	100	0	0	0	82	25356	3.138	95	Error	"Not Defined"	"DR3 / TNFRSF25"
1	24	5	"DR3 / TNFRSF25"	"DR3 / TNFRSF25"	14620	5330	140	155	175	156	66	69	66	37	88	58	0	0.000	0.000	0.000	89	109	136	0.000	0.000	0.000	0.000	89	53	156	1140	100	0	0	0	89	27369	2.865	109	Error	"Not Defined"	"DR3 / TNFRSF25"
1	25	5	"Dtk"	"Dtk"	14970	5320	160	206	200	66	65	69	65	38	91	80	0	0.000	0.000	0.000	141	135	137	0.000	0.000	0.000	0.000	33	55	208	1512	100	0	0	0	141	41544	3.447	135	Error	"Not Defined"	"Dtk"
1	26	5	"Dtk"	"Dtk"	15370	5330	150	216	216	53	64	68	64	31	100	95	0	0.000	0.000	0.000	152	152	138	0.000	0.000	0.000	0.000	24	45	156	1272	100	0	0	0	152	33741	4.774	152	Error	"Not Defined"	"Dtk"
1	27	5	"EDAR"	"EDAR"	15800	5320	140	184	201	75	67	72	67	35	94	82	0	0.000	0.000	0.000	117	134	139	0.000	0.000	0.000	0.000	37	48	156	1140	100	0	0	0	117	31297	3.686	134	Error	"Not Defined"	"EDAR"
1	28	5	"EDAR"	"EDAR"	16210	5320	150	173	175	57	66	70	66	44	88	60	0	0.000	0.000	0.000	107	109	140	0.000	0.000	0.000	0.000	32	62	156	1114	100	0	0	0	107	27338	2.386	109	Error	"Not Defined"	"EDAR"
1	1	6	"EGF R"	"EGF R"	5460	5720	140	158	163	52	70	75	70	31	89	67	0	0.000	0.000	0.000	88	93	141	0.000	0.000	0.000	0.000	31	41	156	1094	100	0	0	0	88	25474	2.839	93	Error	"Not Defined"	"EGF R"
1	2	6	"EGF R"	"EGF R"	5860	5720	150	149	153	53	63	69	63	54	75	28	0	0.000	0.000	0.000	86	90	142	0.000	0.000	0.000	0.000	34	78	156	1272	100	0	0	0	86	23915	1.556	90	Error	"Not Defined"	"EGF R"
1	3	6	"EG-VEGF / PK1"	"EG-VEGF / PK1"	6190	5710	160	174	187	77	62	65	62	29	95	84	0	0.000	0.000	0.000	112	125	143	0.000	0.000	0.000	0.000	41	44	208	1512	100	0	0	0	112	38969	4.207	125	Error	"Not Defined"	"EG-VEGF / PK1"
1	4	6	"EG-VEGF / PK1"	"EG-VEGF / PK1"	6590	5710	160	197	210	84	62	76	62	237	10	0	0	0.000	0.000	0.000	135	148	144	0.000	0.000	0.000	0.000	40	311	208	1512	100	0	0	0	135	43685	0.565	148	Error	"Not Defined"	"EG-VEGF / PK1"
1	5	6	"Endocan"	"Endocan"	7010	5730	150	142	154	62	61	63	61	23	96	80	0	0.000	0.000	0.000	81	93	145	0.000	0.000	0.000	0.000	40	36	156	1272	100	0	0	0	81	24019	3.957	93	Error	"Not Defined"	"Endocan"
1	6	6	"Endocan"	"Endocan"	7410	5730	150	178	192	78	62	65	62	28	98	90	0	0.000	0.000	0.000	116	130	146	0.000	0.000	0.000	0.000	40	43	156	1272	100	0	0	0	116	29984	4.536	130	Error	"Not Defined"	"Endocan"
1	7	6	"Endoglin / CD105"	"Endoglin / CD105"	7840	5710	160	234	242	64	61	63	61	24	100	99	0	0.000	0.000	0.000	173	181	147	0.000	0.000	0.000	0.000	26	38	208	1512	100	0	0	0	173	50263	7.458	181	Error	"Not Defined"	"Endoglin / CD105"
1	8	6	"Endoglin / CD105"	"Endoglin / CD105"	8240	5710	160	223	227	63	64	66	64	25	97	95	0	0.000	0.000	0.000	159	163	148	0.000	0.000	0.000	0.000	27	37	208	1512	100	0	0	0	159	47201	6.440	163	Error	"Not Defined"	"Endoglin / CD105"
1	9	6	"Endostatin"	"Endostatin"	8600	5720	140	118	123	40	64	66	64	27	78	48	0	0.000	0.000	0.000	54	59	149	0.000	0.000	0.000	0.000	32	40	156	1140	100	0	0	0	54	19208	2.111	59	Error	"Not Defined"	"Endostatin"
1	10	6	"Endostatin"	"Endostatin"	9000	5720	140	144	146	48	66	68	66	25	85	71	0	0.000	0.000	0.000	78	80	150	0.000	0.000	0.000	0.000	32	36	156	1140	100	0	0	0	78	22707	3.120	80	Error	"Not Defined"	"Endostatin"
1	11	6	"Eotaxin "	"Eotaxin "	9420	5720	150	141	144	41	77	79	77	30	76	55	0	0.000	0.000	0.000	64	67	151	0.000	0.000	0.000	0.000	28	37	156	1272	100	0	0	0	64	22525	2.167	67	Error	"Not Defined"	"Eotaxin "
1	12	6	"Eotaxin "	"Eotaxin "	9830	5730	140	158	168	56	85	223	85	2071	0	0	0	0.000	0.000	0.000	73	83	152	0.000	0.000	0.000	0.000	33	928	156	1140	100	0	0	0	73	26140	-0.027	83	Error	"Not Defined"	"Eotaxin "
1	13	6	"Eotaxin-2"	"Eotaxin-2"	10180	5740	150	146	171	222	71	75	71	31	87	61	0	0.000	0.000	0.000	75	100	153	0.000	0.000	0.000	0.000	129	41	156	1272	100	0	0	0	75	26599	3.097	100	Error	"Not Defined"	"Eotaxin-2"
1	14	6	"Eotaxin-2"	"Eotaxin-2"	10580	5740	150	154	157	52	69	76	69	48	80	39	0	0.000	0.000	0.000	85	88	154	0.000	0.000	0.000	0.000	33	63	156	1272	100	0	0	0	85	24426	1.688	88	Error	"Not Defined"	"Eotaxin-2"
1	15	6	"Epigen"	"Epigen"	11010	5720	140	176	186	92	67	84	67	345	1	0	0	0.000	0.000	0.000	109	119	155	0.000	0.000	0.000	0.000	49	410	156	1140	100	0	0	0	109	29000	0.296	119	Error	"Not Defined"	"Epigen"
1	16	6	"Epigen"	"Epigen"	11410	5730	140	185	187	53	66	69	66	29	96	90	0	0.000	0.000	0.000	119	121	156	0.000	0.000	0.000	0.000	28	42	156	1140	100	0	0	0	119	29145	4.069	121	Error	"Not Defined"	"Epigen"
1	17	6	"Epiregulin"	"Epiregulin"	11850	5720	150	188	192	51	66	69	66	25	97	93	0	0.000	0.000	0.000	122	126	157	0.000	0.000	0.000	0.000	26	36	156	1272	100	0	0	0	122	29993	4.920	126	Error	"Not Defined"	"Epiregulin"
1	18	6	"Epiregulin"	"Epiregulin"	12250	5720	150	201	201	60	67	98	67	541	0	0	0	0.000	0.000	0.000	134	134	158	0.000	0.000	0.000	0.000	29	552	156	1272	100	0	0	0	134	31425	0.190	134	Error	"Not Defined"	"Epiregulin"
1	19	6	"Erythropoietin (EPO)"	"Erythropoietin (EPO)"	12580	5720	160	174	176	51	66	78	66	147	25	0	0	0.000	0.000	0.000	108	110	159	0.000	0.000	0.000	0.000	28	188	208	1512	100	0	0	0	108	36623	0.667	110	Error	"Not Defined"	"Erythropoietin (EPO)"
1	20	6	"Erythropoietin (EPO)"	"Erythropoietin (EPO)"	12990	5710	150	197	201	54	65	67	65	25	99	92	0	0.000	0.000	0.000	132	136	160	0.000	0.000	0.000	0.000	26	37	156	1272	100	0	0	0	132	31323	5.360	136	Error	"Not Defined"	"Erythropoietin (EPO)"
1	21	6	"E-Selectin"	"E-Selectin"	13420	5730	140	221	223	57	68	110	68	466	0	0	0	0.000	0.000	0.000	153	155	161	0.000	0.000	0.000	0.000	25	423	156	1140	100	0	0	0	153	34854	0.242	155	Error	"Not Defined"	"E-Selectin"
1	22	6	"E-Selectin"	"E-Selectin"	13810	5730	140	250	253	72	68	94	68	700	0	0	0	0.000	0.000	0.000	182	185	162	0.000	0.000	0.000	0.000	28	744	156	1140	100	0	0	0	182	39400	0.227	185	Error	"Not Defined"	"E-Selectin"
1	23	6	"FADD"	"FADD"	14240	5710	150	295	294	68	67	74	67	48	100	99	0	0.000	0.000	0.000	228	227	163	0.000	0.000	0.000	0.000	23	64	156	1272	100	0	0	0	228	45893	4.583	227	Error	"Not Defined"	"FADD"
1	24	6	"FADD"	"FADD"	14640	5710	150	284	289	75	67	72	67	36	100	98	0	0.000	0.000	0.000	217	222	164	0.000	0.000	0.000	0.000	25	50	156	1272	100	0	0	0	217	45035	6.028	222	Error	"Not Defined"	"FADD"
1	25	6	"FAM3B"	"FAM3B"	14990	5720	140	128	139	94	65	69	65	48	64	25	0	0.000	0.000	0.000	63	74	165	0.000	0.000	0.000	0.000	67	69	156	1140	100	0	0	0	63	21732	1.458	74	Error	"Not Defined"	"FAM3B"
1	26	6	"FAM3B"	"FAM3B"	15390	5720	140	138	139	41	65	68	65	24	89	69	0	0.000	0.000	0.000	73	74	166	0.000	0.000	0.000	0.000	29	35	156	1140	100	0	0	0	73	21652	2.958	74	Error	"Not Defined"	"FAM3B"
1	27	6	"Fas / TNFRSF6"	"Fas / TNFRSF6"	15820	5730	160	2381	6035	9632	65	70	65	50	100	97	0	0.000	0.000	0.000	2316	5970	167	0.000	0.000	0.000	0.000	159	71	208	1512	100	0	0	0	2316	1255216	119.300	5970	Error	"Not Defined"	"Fas / TNFRSF6"
1	28	6	"Fas / TNFRSF6"	"Fas / TNFRSF6"	16220	5720	150	550	2859	6648	64	68	64	34	100	100	0	0.000	0.000	0.000	486	2795	168	0.000	0.000	0.000	0.000	232	50	156	1080	100	0	0	0	486	446002	82.088	2795	Error	"Not Defined"	"Fas / TNFRSF6"
1	1	7	"Fas Ligand"	"Fas Ligand"	5390	6110	150	117	123	46	66	73	66	56	44	9	0	0.000	0.000	0.000	51	57	169	0.000	0.000	0.000	0.000	37	76	156	972	100	0	0	0	51	19128	0.893	57	Error	"Not Defined"	"Fas Ligand"
1	2	7	"Fas Ligand"	"Fas Ligand"	5780	6120	160	126	137	88	65	73	65	148	6	0	0	0.000	0.000	0.000	61	72	170	0.000	0.000	0.000	0.000	64	202	208	1512	100	0	0	0	61	28582	0.432	72	Error	"Not Defined"	"Fas Ligand"
1	3	7	"FCrRIIB / CD32b"	"FCrRIIB / CD32b"	6210	6110	160	171	182	132	67	117	67	704	0	0	0	0.000	0.000	0.000	104	115	171	0.000	0.000	0.000	0.000	72	601	208	1512	100	0	0	0	104	37855	0.092	115	Error	"Not Defined"	"FCrRIIB / CD32b"
1	4	7	"FCrRIIB / CD32b"	"FCrRIIB / CD32b"	6610	6120	140	184	191	66	62	64	62	24	98	92	0	0.000	0.000	0.000	122	129	172	0.000	0.000	0.000	0.000	34	37	156	1140	100	0	0	0	122	29841	5.292	129	Error	"Not Defined"	"FCrRIIB / CD32b"
1	5	7	"FGF R3"	"FGF R3"	7060	6120	150	193	206	78	63	66	63	28	98	91	0	0.000	0.000	0.000	130	143	173	0.000	0.000	0.000	0.000	37	42	156	1272	100	0	0	0	130	32190	5.000	143	Error	"Not Defined"	"FGF R3"
1	6	7	"FGF R3"	"FGF R3"	7460	6120	150	246	257	83	63	65	63	24	100	100	0	0.000	0.000	0.000	183	194	174	0.000	0.000	0.000	0.000	32	36	156	1272	100	0	0	0	183	40028	8.000	194	Error	"Not Defined"	"FGF R3"
1	7	7	"FGF R4"	"FGF R4"	7790	6120	160	135	141	49	63	65	63	24	89	72	0	0.000	0.000	0.000	72	78	175	0.000	0.000	0.000	0.000	34	36	208	1512	100	0	0	0	72	29377	3.167	78	Error	"Not Defined"	"FGF R4"
1	8	7	"FGF R4"	"FGF R4"	8190	6110	150	176	176	45	62	65	62	25	96	92	0	0.000	0.000	0.000	114	114	176	0.000	0.000	0.000	0.000	25	38	156	1272	100	0	0	0	114	27426	4.440	114	Error	"Not Defined"	"FGF R4"
1	9	7	"FGF R5 beta"	"FGF R5 beta"	8620	6130	150	353	367	104	63	65	63	25	100	100	0	0.000	0.000	0.000	290	304	177	0.000	0.000	0.000	0.000	28	38	156	1272	100	0	0	0	290	57205	12.080	304	Error	"Not Defined"	"FGF R5 beta"
1	10	7	"FGF R5 beta"	"FGF R5 beta"	9010	6130	150	372	372	103	65	66	65	24	100	100	0	0.000	0.000	0.000	307	307	178	0.000	0.000	0.000	0.000	27	36	156	1272	100	0	0	0	307	57958	12.750	307	Error	"Not Defined"	"FGF R5 beta"
1	11	7	"FGF-21"	"FGF-21"	9440	6110	150	145	147	46	67	68	67	27	88	72	0	0.000	0.000	0.000	78	80	179	0.000	0.000	0.000	0.000	31	39	156	1272	100	0	0	0	78	22901	2.926	80	Error	"Not Defined"	"FGF-21"
1	12	7	"FGF-21"	"FGF-21"	9840	6110	150	141	145	42	69	137	69	864	0	0	0	0.000	0.000	0.000	72	76	180	0.000	0.000	0.000	0.000	28	630	156	1272	100	0	0	0	72	22620	0.009	76	Error	"Not Defined"	"FGF-21"
1	13	7	"Fit-3 Ligand"	"Fit-3 Ligand"	10190	6080	140	141	147	60	69	76	69	93	33	3	0	0.000	0.000	0.000	72	78	181	0.000	0.000	0.000	0.000	40	122	156	1140	100	0	0	0	72	22938	0.763	78	Error	"Not Defined"	"Fit-3 Ligand"
1	14	7	"Fit-3 Ligand"	"Fit-3 Ligand"	10610	6120	130	127	130	43	68	74	68	76	35	1	0	0.000	0.000	0.000	59	62	182	0.000	0.000	0.000	0.000	33	102	120	940	100	0	0	0	59	15558	0.737	62	Error	"Not Defined"	"Fit-3 Ligand"
1	15	7	"FLRG (Follistatin)"	"FLRG (Follistatin)"	11020	6120	160	149	150	52	68	72	68	32	82	64	0	0.000	0.000	0.000	81	82	183	0.000	0.000	0.000	0.000	34	44	208	1512	100	0	0	0	81	31224	2.438	82	Error	"Not Defined"	"FLRG (Follistatin)"
