ATF	1.0
29	43    
"Type=GenePix Export 3"
"DateTime=2025/02/11 16:06:15"
"Settings=E:\Conboy\2025-02-10\settings\S13-16.4.S16.480.33.Settings.gps"
"GalFile=C:\Documents and Settings\Misha\Desktop\Etsuko_Mice_Array.gal"
"PixelSize=10"
"Wavelengths=532"
"ImageFiles=E:\Conboy\2025-02-10\image\s13-16.4.s16.Gain480Power33.tif 1"
"NormalizationMethod=None"
"NormalizationFactors=1"
"JpegImage="
"StdDev=Type 1"
"RatioFormulations=W1/W2 (#1/532)"
"FeatureType=Circular"
"Barcode="
"BackgroundSubtraction=LocalFeature"
"ImageOrigin=0, 0"
"JpegOrigin=5280, 56960"
"Creator=GenePix Pro 6.1.0.4"
"Scanner=GenePix 4000B [133411]"
"FocusPosition=0"
"Temperature=28.5852"
"LinesAveraged=1"
"Comment="
"PMTGain=480"
"ScanPower=33"
"LaserPower=3.29692"
"Filters=<Empty>"
"ScanRegion=528,5696,1636,6604"
"Supplier="
"Block"	"Column"	"Row"	"Name"	"ID"	"X"	"Y"	"Dia."	"F532 Median"	"F532 Mean"	"F532 SD"	"B532 Median"	"B532 Mean"	"B532"	"B532 SD"	"% > B532+1SD"	"% > B532+2SD"	"F532 % Sat."	"Ratio of Medians (#1/532)"	"Ratio of Means (#1/532)"	"Median of Ratios (#1/532)"	"F532 Median - B532"	"F532 Mean - B532"	"Index"	"Mean of Ratios (#1/532)"	"Ratios SD (#1/532)"	"Rgn Ratio (#1/532)"	"Rgn R2 (#1/532)"	"F532 CV"	"B532 CV"	"F Pixels"	"B Pixels"	"Circularity"	"Flags"	"Normalize"	"Autoflag"	"Sum of Medians (#1/532)"	"F532 Total Intensity"	"SNR 532"	"Sum of Means (#1/532)"	"Log Ratio (#1/532)"	"Accession"	"Symbol"
1	4	4	"CD40 Ligand / TNFSF5"	"CD40 Ligand / TNFSF5"	6610	58320	150	465	512	209	113	131	113	107	100	91	0	0.000	0.000	0.000	352	399	88	0.000	0.000	0.000	0.000	40	81	156	1272	100	0	0	0	352	79863	3.561	399	Error	"Not Defined"	"CD40 Ligand / TNFSF5"
1	5	4	"Cerberus 1"	"Cerberus 1"	6960	58330	150	462	519	208	105	110	105	41	100	100	0	0.000	0.000	0.000	357	414	89	0.000	0.000	0.000	0.000	40	37	156	1272	100	0	0	0	357	80925	9.976	414	Error	"Not Defined"	"Cerberus 1"
1	6	4	"Cerberus 1"	"Cerberus 1"	7370	58320	160	473	506	220	109	113	109	39	97	93	0	0.000	0.000	0.000	364	397	90	0.000	0.000	0.000	0.000	43	34	208	1512	100	0	0	0	364	105211	10.077	397	Error	"Not Defined"	"Cerberus 1"
1	7	4	"Chordin-Like 2"	"Chordin-Like 2"	7800	58330	140	218	223	68	117	124	117	71	66	25	0	0.000	0.000	0.000	101	106	91	0.000	0.000	0.000	0.000	30	57	156	1140	100	0	0	0	101	34833	1.394	106	Error	"Not Defined"	"Chordin-Like 2"
1	8	4	"Chordin-Like 2"	"Chordin-Like 2"	8190	58330	150	238	240	69	119	124	119	64	78	41	0	0.000	0.000	0.000	119	121	92	0.000	0.000	0.000	0.000	28	51	156	1272	100	0	0	0	119	37375	1.813	121	Error	"Not Defined"	"Chordin-Like 2"
1	9	4	"Coagulation Factor III / Tissue Factor"	"Coagulation Factor III / Tissue Factor"	8630	58320	140	184	188	54	114	119	114	45	64	37	0	0.000	0.000	0.000	70	74	93	0.000	0.000	0.000	0.000	28	37	156	1140	100	0	0	0	70	29381	1.533	74	Error	"Not Defined"	"Coagulation Factor III / Tissue Factor"
1	10	4	"Coagulation Factor III / Tissue Factor"	"Coagulation Factor III / Tissue Factor"	9030	58310	150	163	165	48	99	102	99	35	72	43	0	0.000	0.000	0.000	64	66	94	0.000	0.000	0.000	0.000	29	34	156	1272	100	0	0	0	64	25751	1.800	66	Error	"Not Defined"	"Coagulation Factor III / Tissue Factor"
1	11	4	"Common gamma Chain / IL-2 R gamma"	"Common gamma Chain / IL-2 R gamma"	9370	58320	160	437	505	239	102	105	102	35	100	100	0	0.000	0.000	0.000	335	403	95	0.000	0.000	0.000	0.000	47	33	208	1512	100	0	0	0	335	105000	11.429	403	Error	"Not Defined"	"Common gamma Chain / IL-2 R gamma"
1	12	4	"Common gamma Chain / IL-2 R gamma"	"Common gamma Chain / IL-2 R gamma"	9770	58320	160	586	653	286	107	113	107	72	99	98	0	0.000	0.000	0.000	479	546	96	0.000	0.000	0.000	0.000	43	63	208	1512	100	0	0	0	479	135909	7.500	546	Error	"Not Defined"	"Common gamma Chain / IL-2 R gamma"
1	13	4	"CRG-2"	"CRG-2"	10210	58330	140	418	473	210	105	108	105	34	100	99	0	0.000	0.000	0.000	313	368	97	0.000	0.000	0.000	0.000	44	31	156	1140	100	0	0	0	313	73799	10.735	368	Error	"Not Defined"	"CRG-2"
1	14	4	"CRG-2"	"CRG-2"	10610	58330	140	513	557	214	102	107	102	37	100	100	0	0.000	0.000	0.000	411	455	98	0.000	0.000	0.000	0.000	38	34	156	1140	100	0	0	0	411	86879	12.162	455	Error	"Not Defined"	"CRG-2"
1	15	4	"Cripto"	"Cripto"	11030	58310	160	252	281	121	101	106	101	54	92	72	0	0.000	0.000	0.000	151	180	99	0.000	0.000	0.000	0.000	43	50	208	1512	100	0	0	0	151	58377	3.241	180	Error	"Not Defined"	"Cripto"
1	16	4	"Cripto"	"Cripto"	11420	58320	150	285	291	96	101	105	101	48	96	87	0	0.000	0.000	0.000	184	190	100	0.000	0.000	0.000	0.000	32	45	156	1272	100	0	0	0	184	45406	3.875	190	Error	"Not Defined"	"Cripto"
1	17	4	"Crossveinless-2"	"Crossveinless-2"	11780	58330	140	216	216	70	96	104	96	109	53	7	0	0.000	0.000	0.000	120	120	101	0.000	0.000	0.000	0.000	32	104	156	1140	100	0	0	0	120	33767	1.028	120	Error	"Not Defined"	"Crossveinless-2"
1	18	4	"Crossveinless-2"	"Crossveinless-2"	12180	58320	130	215	220	59	91	103	91	242	4	0	0	0.000	0.000	0.000	124	129	102	0.000	0.000	0.000	0.000	26	234	120	940	100	0	0	0	124	26357	0.483	129	Error	"Not Defined"	"Crossveinless-2"
1	19	4	"Cryptic"	"Cryptic"	12610	58330	140	340	374	141	101	111	101	80	96	80	0	0.000	0.000	0.000	239	273	103	0.000	0.000	0.000	0.000	37	72	156	1140	100	0	0	0	239	58360	3.288	273	Error	"Not Defined"	"Cryptic"
1	20	4	"Cryptic"	"Cryptic"	13010	58330	140	392	427	160	99	104	99	46	99	97	0	0.000	0.000	0.000	293	328	104	0.000	0.000	0.000	0.000	37	44	156	1140	100	0	0	0	293	66602	7.022	328	Error	"Not Defined"	"Cryptic"
1	21	4	"Csk"	"Csk"	13380	58330	130	720	1109	918	93	98	93	34	100	99	0	0.000	0.000	0.000	627	1016	105	0.000	0.000	0.000	0.000	82	34	120	940	100	0	0	0	627	133057	29.735	1016	Error	"Not Defined"	"Csk"
1	22	4	"Csk"	"Csk"	13780	58330	140	526	899	760	97	102	97	58	97	86	0	0.000	0.000	0.000	429	802	106	0.000	0.000	0.000	0.000	84	56	156	1140	100	0	0	0	429	140204	13.741	802	Error	"Not Defined"	"Csk"
1	23	4	"CTACK "	"CTACK "	14190	58320	150	1015	1185	502	105	161	105	732	75	19	0	0.000	0.000	0.000	910	1080	107	0.000	0.000	0.000	0.000	42	454	156	1272	100	0	0	0	910	184885	1.399	1080	Error	"Not Defined"	"CTACK "
1	24	4	"CTACK "	"CTACK "	14590	58310	150	1600	1593	426	109	115	109	44	99	98	0	0.000	0.000	0.000	1491	1484	108	0.000	0.000	0.000	0.000	26	38	156	1272	100	0	0	0	1491	248481	33.591	1484	Error	"Not Defined"	"CTACK "
1	25	4	"CTLA-4 / CD152"	"CTLA-4 / CD152"	15040	58320	160	318	326	106	107	110	107	34	94	92	0	0.000	0.000	0.000	211	219	109	0.000	0.000	0.000	0.000	32	30	208	1512	100	0	0	0	211	67875	6.353	219	Error	"Not Defined"	"CTLA-4 / CD152"
1	26	4	"CTLA-4 / CD152"	"CTLA-4 / CD152"	15440	58320	150	322	331	87	109	113	109	38	98	94	0	0.000	0.000	0.000	213	222	110	0.000	0.000	0.000	0.000	26	33	156	1272	100	0	0	0	213	51620	5.737	222	Error	"Not Defined"	"CTLA-4 / CD152"
1	27	4	"CXCL14 / BRAK"	"CXCL14 / BRAK"	15770	58310	160	888	1030	507	106	107	106	33	100	100	0	0.000	0.000	0.000	782	924	111	0.000	0.000	0.000	0.000	49	30	208	1512	100	0	0	0	782	214251	27.970	924	Error	"Not Defined"	"CXCL14 / BRAK"
1	28	4	"CXCL14 / BRAK"	"CXCL14 / BRAK"	16170	58310	160	937	1039	533	111	154	111	411	89	50	0	0.000	0.000	0.000	826	928	112	0.000	0.000	0.000	0.000	51	266	208	1408	100	0	0	0	826	216121	2.153	928	Error	"Not Defined"	"CXCL14 / BRAK"
1	1	5	"CXCL16"	"CXCL16"	5390	58730	160	285	293	139	97	101	97	41	87	83	0	0.000	0.000	0.000	188	196	113	0.000	0.000	0.000	0.000	47	40	208	1110	100	0	0	0	188	60955	4.683	196	Error	"Not Defined"	"CXCL16"
1	2	5	"CXCL16"	"CXCL16"	5800	58730	160	269	264	87	99	105	99	39	90	83	0	0.000	0.000	0.000	170	165	114	0.000	0.000	0.000	0.000	32	37	208	1512	100	0	0	0	170	54954	4.077	165	Error	"Not Defined"	"CXCL16"
1	3	5	"CXCR2 / IL-8 RB"	"CXCR2 / IL-8 RB"	6230	58720	160	291	303	99	100	109	100	99	88	46	0	0.000	0.000	0.000	191	203	115	0.000	0.000	0.000	0.000	32	90	208	1512	100	0	0	0	191	63012	1.960	203	Error	"Not Defined"	"CXCR2 / IL-8 RB"
1	4	5	"CXCR2 / IL-8 RB"	"CXCR2 / IL-8 RB"	6630	58730	150	304	322	98	121	129	121	51	97	92	0	0.000	0.000	0.000	183	201	116	0.000	0.000	0.000	0.000	30	39	156	1272	100	0	0	0	183	50235	3.784	201	Error	"Not Defined"	"CXCR2 / IL-8 RB"
1	5	5	"CXCR3"	"CXCR3"	6970	58720	140	184	188	60	117	124	117	51	59	30	0	0.000	0.000	0.000	67	71	117	0.000	0.000	0.000	0.000	31	41	156	1140	100	0	0	0	67	29259	1.255	71	Error	"Not Defined"	"CXCR3"
1	6	5	"CXCR3"	"CXCR3"	7380	58730	140	212	216	58	110	159	110	508	0	0	0	0.000	0.000	0.000	102	106	118	0.000	0.000	0.000	0.000	26	319	156	1140	100	0	0	0	102	33639	0.112	106	Error	"Not Defined"	"CXCR3"
1	7	5	"CXCR4"	"CXCR4"	7810	58710	150	458	467	139	115	129	115	385	35	0	0	0.000	0.000	0.000	343	352	119	0.000	0.000	0.000	0.000	29	298	156	1272	100	0	0	0	343	72891	0.878	352	Error	"Not Defined"	"CXCR4"
1	8	5	"CXCR4"	"CXCR4"	8210	58720	160	603	593	190	115	128	115	353	78	7	0	0.000	0.000	0.000	488	478	120	0.000	0.000	0.000	0.000	32	275	208	1512	100	0	0	0	488	123258	1.317	478	Error	"Not Defined"	"CXCR4"
1	9	5	"CXCR6"	"CXCR6"	8560	58720	160	356	408	214	106	110	106	41	96	92	0	0.000	0.000	0.000	250	302	121	0.000	0.000	0.000	0.000	52	37	208	1512	100	0	0	0	250	84829	7.268	302	Error	"Not Defined"	"CXCR6"
1	10	5	"CXCR6"	"CXCR6"	8960	58720	150	418	451	182	100	102	100	34	99	99	0	0.000	0.000	0.000	318	351	122	0.000	0.000	0.000	0.000	40	33	156	1272	100	0	0	0	318	70314	10.265	351	Error	"Not Defined"	"CXCR6"
1	11	5	"DAN"	"DAN"	9400	58730	150	278	288	90	105	110	105	44	93	85	0	0.000	0.000	0.000	173	183	123	0.000	0.000	0.000	0.000	31	40	156	1272	100	0	0	0	173	44973	4.045	183	Error	"Not Defined"	"DAN"
1	12	5	"DAN"	"DAN"	9800	58730	140	291	297	81	100	103	100	34	98	96	0	0.000	0.000	0.000	191	197	124	0.000	0.000	0.000	0.000	27	33	156	1140	100	0	0	0	191	46310	5.706	197	Error	"Not Defined"	"DAN"
1	13	5	"Decorin"	"Decorin"	10240	58720	140	237	255	97	102	106	102	39	92	80	0	0.000	0.000	0.000	135	153	125	0.000	0.000	0.000	0.000	38	36	156	1140	100	0	0	0	135	39846	3.821	153	Error	"Not Defined"	"Decorin"
1	14	5	"Decorin"	"Decorin"	10640	58720	150	249	254	75	101	103	101	34	95	87	0	0.000	0.000	0.000	148	153	126	0.000	0.000	0.000	0.000	29	33	156	1272	100	0	0	0	148	39562	4.441	153	Error	"Not Defined"	"Decorin"
1	15	5	"DKK-1"	"DKK-1"	10990	58730	160	162	165	50	101	106	101	48	58	24	0	0.000	0.000	0.000	61	64	127	0.000	0.000	0.000	0.000	30	45	208	1512	100	0	0	0	61	34352	1.229	64	Error	"Not Defined"	"DKK-1"
1	16	5	"DKK-1"	"DKK-1"	11390	58730	160	168	172	55	98	102	98	34	76	50	0	0.000	0.000	0.000	70	74	128	0.000	0.000	0.000	0.000	31	33	208	1512	100	0	0	0	70	35679	2.059	74	Error	"Not Defined"	"DKK-1"
1	17	5	"Dkk-3"	"Dkk-3"	11800	58730	140	385	526	1107	100	103	100	33	100	99	0	0.000	0.000	0.000	285	426	129	0.000	0.000	0.000	0.000	210	32	156	1140	100	0	0	0	285	82105	12.818	426	Error	"Not Defined"	"Dkk-3"
1	18	5	"Dkk-3"	"Dkk-3"	12210	58730	140	455	472	135	94	96	94	32	100	99	0	0.000	0.000	0.000	361	378	130	0.000	0.000	0.000	0.000	28	33	156	1140	100	0	0	0	361	73645	11.750	378	Error	"Not Defined"	"Dkk-3"
1	19	5	"Dkk-4"	"Dkk-4"	12620	58720	150	153	158	52	95	98	95	32	66	46	0	0.000	0.000	0.000	58	63	131	0.000	0.000	0.000	0.000	32	32	156	1272	100	0	0	0	58	24594	1.875	63	Error	"Not Defined"	"Dkk-4"
1	20	5	"Dkk-4"	"Dkk-4"	13030	58720	160	182	184	67	100	108	100	48	67	41	0	0.000	0.000	0.000	82	84	132	0.000	0.000	0.000	0.000	36	44	208	1512	100	0	0	0	82	38212	1.583	84	Error	"Not Defined"	"Dkk-4"
1	21	5	"DPPIV / CD26"	"DPPIV / CD26"	13380	58720	140	404	420	162	93	104	93	196	78	26	0	0.000	0.000	0.000	311	327	133	0.000	0.000	0.000	0.000	38	188	156	1140	100	0	0	0	311	65454	1.612	327	Error	"Not Defined"	"DPPIV / CD26"
1	22	5	"DPPIV / CD26"	"DPPIV / CD26"	13770	58730	130	521	625	910	113	123	113	59	95	93	0	0.000	0.000	0.000	408	512	134	0.000	0.000	0.000	0.000	145	47	120	940	100	0	0	0	408	74991	8.508	512	Error	"Not Defined"	"DPPIV / CD26"
1	23	5	"DR3 / TNFRSF25"	"DR3 / TNFRSF25"	14210	58720	130	245	311	523	94	148	94	667	1	1	0	0.000	0.000	0.000	151	217	135	0.000	0.000	0.000	0.000	168	450	120	940	100	0	0	0	151	37328	0.244	217	Error	"Not Defined"	"DR3 / TNFRSF25"
1	24	5	"DR3 / TNFRSF25"	"DR3 / TNFRSF25"	14600	58720	130	218	221	59	99	104	99	41	92	75	0	0.000	0.000	0.000	119	122	136	0.000	0.000	0.000	0.000	26	39	120	940	100	0	0	0	119	26507	2.854	122	Error	"Not Defined"	"DR3 / TNFRSF25"
1	25	5	"Dtk"	"Dtk"	14960	58730	160	373	389	134	104	110	104	45	96	95	0	0.000	0.000	0.000	269	285	137	0.000	0.000	0.000	0.000	34	40	208	1512	100	0	0	0	269	80927	6.200	285	Error	"Not Defined"	"Dtk"
1	26	5	"Dtk"	"Dtk"	15360	58730	160	386	408	138	107	113	107	46	98	94	0	0.000	0.000	0.000	279	301	138	0.000	0.000	0.000	0.000	33	40	208	1512	100	0	0	0	279	84798	6.413	301	Error	"Not Defined"	"Dtk"
1	27	5	"EDAR"	"EDAR"	15790	58720	160	311	306	125	106	110	106	40	87	81	0	0.000	0.000	0.000	205	200	139	0.000	0.000	0.000	0.000	40	36	208	1512	100	0	0	0	205	63590	4.900	200	Error	"Not Defined"	"EDAR"
1	28	5	"EDAR"	"EDAR"	16190	58720	150	323	329	102	107	141	107	137	81	29	0	0.000	0.000	0.000	216	222	140	0.000	0.000	0.000	0.000	31	97	156	1176	100	0	0	0	216	51394	1.372	222	Error	"Not Defined"	"EDAR"
1	1	6	"EGF R"	"EGF R"	5440	59120	140	324	324	69	100	107	100	48	100	96	0	0.000	0.000	0.000	224	224	141	0.000	0.000	0.000	0.000	21	44	156	1044	100	0	0	0	224	50520	4.521	224	Error	"Not Defined"	"EGF R"
1	2	6	"EGF R"	"EGF R"	5850	59100	140	367	370	105	103	109	103	43	96	94	0	0.000	0.000	0.000	264	267	142	0.000	0.000	0.000	0.000	28	39	156	1140	100	0	0	0	264	57673	6.070	267	Error	"Not Defined"	"EGF R"
1	3	6	"EG-VEGF / PK1"	"EG-VEGF / PK1"	6180	59110	170	306	346	157	103	110	103	89	89	60	0	0.000	0.000	0.000	203	243	143	0.000	0.000	0.000	0.000	45	80	208	1654	100	0	0	0	203	72050	2.652	243	Error	"Not Defined"	"EG-VEGF / PK1"
1	4	6	"EG-VEGF / PK1"	"EG-VEGF / PK1"	6570	59110	150	360	377	118	101	106	101	39	100	99	0	0.000	0.000	0.000	259	276	144	0.000	0.000	0.000	0.000	31	36	156	1272	100	0	0	0	259	58834	6.949	276	Error	"Not Defined"	"EG-VEGF / PK1"
1	5	6	"Endocan"	"Endocan"	7010	59130	150	209	230	84	100	105	100	47	91	62	0	0.000	0.000	0.000	109	130	145	0.000	0.000	0.000	0.000	36	44	156	1272	100	0	0	0	109	35827	2.660	130	Error	"Not Defined"	"Endocan"
1	6	6	"Endocan"	"Endocan"	7400	59140	150	262	306	191	109	115	109	52	92	76	0	0.000	0.000	0.000	153	197	146	0.000	0.000	0.000	0.000	62	45	156	1272	100	0	0	0	153	47748	3.673	197	Error	"Not Defined"	"Endocan"
1	7	6	"Endoglin / CD105"	"Endoglin / CD105"	7820	59110	170	294	288	68	105	109	105	41	97	92	0	0.000	0.000	0.000	189	183	147	0.000	0.000	0.000	0.000	23	37	208	1660	100	0	0	0	189	59983	4.366	183	Error	"Not Defined"	"Endoglin / CD105"
1	8	6	"Endoglin / CD105"	"Endoglin / CD105"	8230	59110	160	280	285	78	108	112	108	43	95	87	0	0.000	0.000	0.000	172	177	148	0.000	0.000	0.000	0.000	27	38	208	1512	100	0	0	0	172	59277	4.023	177	Error	"Not Defined"	"Endoglin / CD105"
1	9	6	"Endostatin"	"Endostatin"	8570	59110	120	165	172	57	100	105	100	44	68	36	0	0.000	0.000	0.000	65	72	149	0.000	0.000	0.000	0.000	33	41	120	820	100	0	0	0	65	20620	1.523	72	Error	"Not Defined"	"Endostatin"
1	10	6	"Endostatin"	"Endostatin"	8980	59130	150	190	207	89	100	102	100	35	82	60	0	0.000	0.000	0.000	90	107	150	0.000	0.000	0.000	0.000	42	34	156	1272	100	0	0	0	90	32351	3.000	107	Error	"Not Defined"	"Endostatin"
1	11	6	"Eotaxin "	"Eotaxin "	9400	59140	140	194	195	51	100	103	100	36	90	64	0	0.000	0.000	0.000	94	95	151	0.000	0.000	0.000	0.000	26	34	156	1140	100	0	0	0	94	30480	2.556	95	Error	"Not Defined"	"Eotaxin "
1	12	6	"Eotaxin "	"Eotaxin "	9810	59120	140	200	200	58	102	105	102	34	87	69	0	0.000	0.000	0.000	98	98	152	0.000	0.000	0.000	0.000	29	32	156	1140	100	0	0	0	98	31233	2.794	98	Error	"Not Defined"	"Eotaxin "
1	13	6	"Eotaxin-2"	"Eotaxin-2"	10160	59140	160	556	624	259	102	106	102	36	97	97	0	0.000	0.000	0.000	454	522	153	0.000	0.000	0.000	0.000	41	33	208	1512	100	0	0	0	454	129725	14.389	522	Error	"Not Defined"	"Eotaxin-2"
1	14	6	"Eotaxin-2"	"Eotaxin-2"	10560	59140	160	550	601	272	106	109	106	36	97	96	0	0.000	0.000	0.000	444	495	154	0.000	0.000	0.000	0.000	45	33	208	1512	100	0	0	0	444	124946	13.667	495	Error	"Not Defined"	"Eotaxin-2"
1	15	6	"Epigen"	"Epigen"	11000	59130	140	209	214	60	107	109	107	33	90	74	0	0.000	0.000	0.000	102	107	155	0.000	0.000	0.000	0.000	28	30	156	1140	100	0	0	0	102	33459	3.182	107	Error	"Not Defined"	"Epigen"
1	16	6	"Epigen"	"Epigen"	11400	59130	130	234	230	50	106	110	106	36	96	80	0	0.000	0.000	0.000	128	124	156	0.000	0.000	0.000	0.000	21	32	120	940	100	0	0	0	128	27619	3.333	124	Error	"Not Defined"	"Epigen"
1	17	6	"Epiregulin"	"Epiregulin"	11830	59120	150	288	302	85	100	101	100	32	100	98	0	0.000	0.000	0.000	188	202	157	0.000	0.000	0.000	0.000	28	31	156	1272	100	0	0	0	188	47056	6.281	202	Error	"Not Defined"	"Epiregulin"
1	18	6	"Epiregulin"	"Epiregulin"	12240	59120	150	343	358	107	99	255	99	2252	0	0	0	0.000	0.000	0.000	244	259	158	0.000	0.000	0.000	0.000	29	883	156	1272	100	0	0	0	244	55819	0.046	259	Error	"Not Defined"	"Epiregulin"
1	19	6	"Erythropoietin (EPO)"	"Erythropoietin (EPO)"	12570	59120	160	283	283	81	96	99	96	34	99	95	0	0.000	0.000	0.000	187	187	159	0.000	0.000	0.000	0.000	28	34	208	1512	100	0	0	0	187	58826	5.412	187	Error	"Not Defined"	"Erythropoietin (EPO)"
1	20	6	"Erythropoietin (EPO)"	"Erythropoietin (EPO)"	12970	59120	160	309	315	94	103	107	103	40	97	92	0	0.000	0.000	0.000	206	212	160	0.000	0.000	0.000	0.000	29	37	208	1512	100	0	0	0	206	65425	5.200	212	Error	"Not Defined"	"Erythropoietin (EPO)"
1	21	6	"E-Selectin"	"E-Selectin"	13410	59120	150	381	417	180	100	106	100	43	96	96	0	0.000	0.000	0.000	281	317	161	0.000	0.000	0.000	0.000	43	40	156	1272	100	0	0	0	281	65043	7.233	317	Error	"Not Defined"	"E-Selectin"
1	22	6	"E-Selectin"	"E-Selectin"	13810	59130	140	507	534	185	93	95	93	36	98	98	0	0.000	0.000	0.000	414	441	162	0.000	0.000	0.000	0.000	34	37	156	1140	100	0	0	0	414	83300	12.194	441	Error	"Not Defined"	"E-Selectin"
1	23	6	"FADD"	"FADD"	14230	59120	140	352	365	128	97	101	97	42	96	92	0	0.000	0.000	0.000	255	268	163	0.000	0.000	0.000	0.000	35	41	156	1140	100	0	0	0	255	56929	6.286	268	Error	"Not Defined"	"FADD"
1	24	6	"FADD"	"FADD"	14630	59110	120	506	621	383	96	112	96	181	73	54	0	0.000	0.000	0.000	410	525	164	0.000	0.000	0.000	0.000	61	161	120	820	100	0	0	0	410	74542	2.812	525	Error	"Not Defined"	"FADD"
1	25	6	"FAM3B"	"FAM3B"	14980	59110	140	169	166	51	104	119	104	156	4	0	0	0.000	0.000	0.000	65	62	165	0.000	0.000	0.000	0.000	30	131	156	1140	100	0	0	0	65	25936	0.301	62	Error	"Not Defined"	"FAM3B"
1	26	6	"FAM3B"	"FAM3B"	15380	59120	140	178	188	69	106	110	106	39	72	42	0	0.000	0.000	0.000	72	82	166	0.000	0.000	0.000	0.000	36	35	156	1140	100	0	0	0	72	29318	2.000	82	Error	"Not Defined"	"FAM3B"
1	27	6	"Fas / TNFRSF6"	"Fas / TNFRSF6"	15800	59120	150	555	1913	3897	98	106	98	72	99	98	0	0.000	0.000	0.000	457	1815	167	0.000	0.000	0.000	0.000	203	67	156	1272	100	0	0	0	457	298360	25.097	1815	Error	"Not Defined"	"Fas / TNFRSF6"
1	28	6	"Fas / TNFRSF6"	"Fas / TNFRSF6"	16210	59120	150	671	2172	3357	104	120	104	85	99	99	0	0.000	0.000	0.000	567	2068	168	0.000	0.000	0.000	0.000	154	70	156	1114	100	0	0	0	567	338869	24.141	2068	Error	"Not Defined"	"Fas / TNFRSF6"
1	1	7	"Fas Ligand"	"Fas Ligand"	5370	59530	150	284	292	91	99	102	99	34	98	94	0	0.000	0.000	0.000	185	193	169	0.000	0.000	0.000	0.000	31	33	156	894	100	0	0	0	185	45605	5.588	193	Error	"Not Defined"	"Fas Ligand"
1	2	7	"Fas Ligand"	"Fas Ligand"	5770	59520	160	263	272	87	96	101	96	40	97	88	0	0.000	0.000	0.000	167	176	170	0.000	0.000	0.000	0.000	31	39	208	1512	100	0	0	0	167	56558	4.275	176	Error	"Not Defined"	"Fas Ligand"
1	3	7	"FCrRIIB / CD32b"	"FCrRIIB / CD32b"	6190	59520	150	383	1005	2682	123	134	123	75	91	80	0	0.000	0.000	0.000	260	882	171	0.000	0.000	0.000	0.000	266	55	156	1272	100	0	0	0	260	156801	11.613	882	Error	"Not Defined"	"FCrRIIB / CD32b"
1	4	7	"FCrRIIB / CD32b"	"FCrRIIB / CD32b"	6600	59520	140	289	318	117	100	104	100	41	99	94	0	0.000	0.000	0.000	189	218	172	0.000	0.000	0.000	0.000	36	39	156	1140	100	0	0	0	189	49593	5.220	218	Error	"Not Defined"	"FCrRIIB / CD32b"
1	5	7	"FGF R3"	"FGF R3"	7040	59520	150	538	659	373	102	106	102	44	100	100	0	0.000	0.000	0.000	436	557	173	0.000	0.000	0.000	0.000	56	41	156	1272	100	0	0	0	436	102876	12.568	557	Error	"Not Defined"	"FGF R3"
1	6	7	"FGF R3"	"FGF R3"	7440	59520	140	662	740	324	98	102	98	59	100	100	0	0.000	0.000	0.000	564	642	174	0.000	0.000	0.000	0.000	43	57	156	1140	100	0	0	0	564	115443	10.814	642	Error	"Not Defined"	"FGF R3"
1	7	7	"FGF R4"	"FGF R4"	7770	59520	150	190	197	61	94	99	94	49	83	48	0	0.000	0.000	0.000	96	103	175	0.000	0.000	0.000	0.000	30	49	156	1272	100	0	0	0	96	30808	2.000	103	Error	"Not Defined"	"FGF R4"
1	8	7	"FGF R4"	"FGF R4"	8180	59510	150	221	230	52	99	104	99	54	96	64	0	0.000	0.000	0.000	122	131	176	0.000	0.000	0.000	0.000	22	51	156	1272	100	0	0	0	122	35863	2.333	131	Error	"Not Defined"	"FGF R4"
1	9	7	"FGF R5 beta"	"FGF R5 beta"	8600	59530	150	1207	1298	415	101	145	101	608	99	42	0	0.000	0.000	0.000	1106	1197	177	0.000	0.000	0.000	0.000	31	419	156	1272	100	0	0	0	1106	202431	1.896	1197	Error	"Not Defined"	"FGF R5 beta"
1	10	7	"FGF R5 beta"	"FGF R5 beta"	9000	59530	150	1352	1406	318	108	113	108	41	100	100	0	0.000	0.000	0.000	1244	1298	178	0.000	0.000	0.000	0.000	22	36	156	1272	100	0	0	0	1244	219275	31.537	1298	Error	"Not Defined"	"FGF R5 beta"
1	11	7	"FGF-21"	"FGF-21"	9430	59510	160	216	221	60	104	108	104	38	90	73	0	0.000	0.000	0.000	112	117	179	0.000	0.000	0.000	0.000	27	35	208	1512	100	0	0	0	112	46037	2.974	117	Error	"Not Defined"	"FGF-21"
1	12	7	"FGF-21"	"FGF-21"	9820	59510	140	235	240	71	110	113	110	38	92	78	0	0.000	0.000	0.000	125	130	180	0.000	0.000	0.000	0.000	29	33	156	1140	100	0	0	0	125	37429	3.342	130	Error	"Not Defined"	"FGF-21"
1	13	7	"Fit-3 Ligand"	"Fit-3 Ligand"	10180	59520	130	181	180	49	106	111	106	41	72	41	0	0.000	0.000	0.000	75	74	181	0.000	0.000	0.000	0.000	27	36	120	940	100	0	0	0	75	21555	1.683	74	Error	"Not Defined"	"Fit-3 Ligand"
